rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",54.90,A,97,100,103,103,55kgMen,Snatch,581,False
2,REVKO Andrii,UKR,"Jun 25, 2003",54.75,A,94,98,100,100,55kgMen,Snatch,581,False
3,KOUSAKA Kento,JPN,"Feb 11, 2006",55.00,A,93,97,-100,97,55kgMen,Snatch,581,False
4,ALEMAN JUAREZ Wilfredo,MEX,"Aug 22, 2006",54.90,A,94,- 98,- 99,94,55kgMen,Snatch,581,False
5,RIOS CHUMBE Nol Jermis,PER,"Aug 21, 2004",55.00,A,- 94,94,- 98,94,55kgMen,Snatch,581,False
6,TANG Chun-Yen,TPE,"Oct 14, 2005",55.00,A,85,88,91,91,55kgMen,Snatch,581,False
7,DZOBAK Alexandr,CZE,"Feb 14, 2004",52.15,A,82,85,89,89,55kgMen,Snatch,581,False
1,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",54.90,A,125,129,131,131,55kgMen,CleanJerk,581,False
2,KOUSAKA Kento,JPN,"Feb 11, 2006",55.00,A,120,125,130,130,55kgMen,CleanJerk,581,False
3,ALEMAN JUAREZ Wilfredo,MEX,"Aug 22, 2006",54.90,A,117,121,-126,121,55kgMen,CleanJerk,581,False
4,REVKO Andrii,UKR,"Jun 25, 2003",54.75,A,120,-125,-125,120,55kgMen,CleanJerk,581,False
5,TANG Chun-Yen,TPE,"Oct 14, 2005",55.00,A,115,120,-124,120,55kgMen,CleanJerk,581,False
6,DZOBAK Alexandr,CZE,"Feb 14, 2004",52.15,A,107,112,116,116,55kgMen,CleanJerk,581,False
7,RIOS CHUMBE Nol Jermis,PER,"Aug 21, 2004",55.00,A,-110,-111,111,111,55kgMen,CleanJerk,581,False
1,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",54.90,A,103,131,234,---,55kgMen,Total,581,False
2,KOUSAKA Kento,JPN,"Feb 11, 2006",55.00,A,97,130,227,---,55kgMen,Total,581,False
3,REVKO Andrii,UKR,"Jun 25, 2003",54.75,A,100,120,220,---,55kgMen,Total,581,False
4,ALEMAN JUAREZ Wilfredo,MEX,"Aug 22, 2006",54.90,A,94,121,215,---,55kgMen,Total,581,False
5,TANG Chun-Yen,TPE,"Oct 14, 2005",55.00,A,91,120,211,---,55kgMen,Total,581,False
6,RIOS CHUMBE Nol Jermis,PER,"Aug 21, 2004",55.00,A,94,111,205,---,55kgMen,Total,581,False
7,DZOBAK Alexandr,CZE,"Feb 14, 2004",52.15,A,89,116,205,---,55kgMen,Total,581,False
1,CHHUM Gabriel John,USA,"Jan 31, 2004",60.80,A,112,117,-121,117,61kgMen,Snatch,581,False
2,RIVERA GAMEZ Abraham Jose,VEN,"Nov 24, 2004",60.05,A,105,109,113,113,61kgMen,Snatch,581,False
3,ELARABY Elsayed Aly Elsayed Attia,EGY,"Jan 02, 2006",59.15,A,107,111,-114,111,61kgMen,Snatch,581,False
4,TUN DZIB Adolfo Angel,MEX,"Sep 23, 2004",60.75,A,97,102,-105,102,61kgMen,Snatch,581,False
1,CHHUM Gabriel John,USA,"Jan 31, 2004",60.80,A,-142,143,145,145,61kgMen,CleanJerk,581,False
2,ELARABY Elsayed Aly Elsayed Attia,EGY,"Jan 02, 2006",59.15,A,138,143,-148,143,61kgMen,CleanJerk,581,False
3,TUN DZIB Adolfo Angel,MEX,"Sep 23, 2004",60.75,A,141,-145,-147,141,61kgMen,CleanJerk,581,False
4,RIVERA GAMEZ Abraham Jose,VEN,"Nov 24, 2004",60.05,A,135,-139,-139,135,61kgMen,CleanJerk,581,False
1,CHHUM Gabriel John,USA,"Jan 31, 2004",60.80,A,117,145,262,---,61kgMen,Total,581,False
2,ELARABY Elsayed Aly Elsayed Attia,EGY,"Jan 02, 2006",59.15,A,111,143,254,---,61kgMen,Total,581,False
3,RIVERA GAMEZ Abraham Jose,VEN,"Nov 24, 2004",60.05,A,113,135,248,---,61kgMen,Total,581,False
4,TUN DZIB Adolfo Angel,MEX,"Sep 23, 2004",60.75,A,102,141,243,---,61kgMen,Total,581,False
1,SAHAKYAN Gor,ARM,"Sep 01, 2003",66.90,A,135,140,-147,140,67kgMen,Snatch,581,False
2,PAPOU Yahor,AIN,"Sep 15, 2003",66.70,A,-130,130,136,136,67kgMen,Snatch,581,False
3,CARRAZCO CETZ Herseleid Antonio,MEX,"Jun 10, 2004",67.00,B,122,127,130,130,67kgMen,Snatch,581,False
4,ABDELBARI Helmi Abdelbari Helmi,EGY,"Dec 20, 2004",66.95,A,124,-127,127,127,67kgMen,Snatch,581,False
5,HRYNKO Yahor,AIN,"Sep 26, 2004",66.00,A,123,-126,126,126,67kgMen,Snatch,581,False
6,YANG Fan-Shun,TPE,"Aug 10, 2004",67.00,B,-125,125,-128,125,67kgMen,Snatch,581,False
7,MORRIS Hampton Miller,USA,"Feb 17, 2004",66.10,A,119,125,-130,125,67kgMen,Snatch,581,False
8,WIATROWICZ Marcin Fabian,POL,"Apr 29, 2003",67.00,B,117,-120,120,120,67kgMen,Snatch,581,False
9,KHREBTOV Petr,KAZ,"Sep 30, 2003",66.65,A,120,-124,-124,120,67kgMen,Snatch,581,False
10,BAGTYYAROV Perhat,TKM,"Oct 08, 2006",66.85,A,120,-125,-125,120,67kgMen,Snatch,581,False
11,GARCIA SISO David Alejandro,VEN,"Jun 30, 2005",66.50,B,-113,113,116,116,67kgMen,Snatch,581,False
12,MARQUEZ III Mario Antonio,USA,"Jun 27, 2003",66.80,B,-112,112,115,115,67kgMen,Snatch,581,False
13,SHARAF ELDIN Feras Mosaab,CAN,"Aug 25, 2003",66.85,B,110,113,-116,113,67kgMen,Snatch,581,False
14,RENTERIA CAAMANO Mateo,PER,"Oct 19, 2003",66.65,B,-110,-110,110,110,67kgMen,Snatch,581,False
1,MORRIS Hampton Miller,USA,"Feb 17, 2004",66.10,A,164,170,178,178,67kgMen,CleanJerk,581,False
2,SAHAKYAN Gor,ARM,"Sep 01, 2003",66.90,A,165,-171,-171,165,67kgMen,CleanJerk,581,False
3,HRYNKO Yahor,AIN,"Sep 26, 2004",66.00,A,155,159,163,163,67kgMen,CleanJerk,581,False
4,CARRAZCO CETZ Herseleid Antonio,MEX,"Jun 10, 2004",67.00,B,153,157,162,162,67kgMen,CleanJerk,581,False
5,PAPOU Yahor,AIN,"Sep 15, 2003",66.70,A,158,-163,-163,158,67kgMen,CleanJerk,581,False
6,MARQUEZ III Mario Antonio,USA,"Jun 27, 2003",66.80,B,152,156,-160,156,67kgMen,CleanJerk,581,False
7,ABDELBARI Helmi Abdelbari Helmi,EGY,"Dec 20, 2004",66.95,A,156,-163,-164,156,67kgMen,CleanJerk,581,False
8,YANG Fan-Shun,TPE,"Aug 10, 2004",67.00,B,-150,150,-153,150,67kgMen,CleanJerk,581,False
9,BAGTYYAROV Perhat,TKM,"Oct 08, 2006",66.85,A,-150,150,-157,150,67kgMen,CleanJerk,581,False
10,KHREBTOV Petr,KAZ,"Sep 30, 2003",66.65,A,-150,-150,150,150,67kgMen,CleanJerk,581,False
11,GARCIA SISO David Alejandro,VEN,"Jun 30, 2005",66.50,B,-140,140,145,145,67kgMen,CleanJerk,581,False
12,RENTERIA CAAMANO Mateo,PER,"Oct 19, 2003",66.65,B,140,144,-146,144,67kgMen,CleanJerk,581,False
13,WIATROWICZ Marcin Fabian,POL,"Apr 29, 2003",67.00,B,-135,135,140,140,67kgMen,CleanJerk,581,False
14,SHARAF ELDIN Feras Mosaab,CAN,"Aug 25, 2003",66.85,B,135,-139,-140,135,67kgMen,CleanJerk,581,False
1,SAHAKYAN Gor,ARM,"Sep 01, 2003",66.90,A,140,165,305,---,67kgMen,Total,581,False
2,MORRIS Hampton Miller,USA,"Feb 17, 2004",66.10,A,125,178,303,---,67kgMen,Total,581,False
3,PAPOU Yahor,AIN,"Sep 15, 2003",66.70,A,136,158,294,---,67kgMen,Total,581,False
4,CARRAZCO CETZ Herseleid Antonio,MEX,"Jun 10, 2004",67.00,B,130,162,292,---,67kgMen,Total,581,False
5,HRYNKO Yahor,AIN,"Sep 26, 2004",66.00,A,126,163,289,---,67kgMen,Total,581,False
6,ABDELBARI Helmi Abdelbari Helmi,EGY,"Dec 20, 2004",66.95,A,127,156,283,---,67kgMen,Total,581,False
7,YANG Fan-Shun,TPE,"Aug 10, 2004",67.00,B,125,150,275,---,67kgMen,Total,581,False
8,MARQUEZ III Mario Antonio,USA,"Jun 27, 2003",66.80,B,115,156,271,---,67kgMen,Total,581,False
9,BAGTYYAROV Perhat,TKM,"Oct 08, 2006",66.85,A,120,150,270,---,67kgMen,Total,581,False
10,KHREBTOV Petr,KAZ,"Sep 30, 2003",66.65,A,120,150,270,---,67kgMen,Total,581,False
11,GARCIA SISO David Alejandro,VEN,"Jun 30, 2005",66.50,B,116,145,261,---,67kgMen,Total,581,False
12,WIATROWICZ Marcin Fabian,POL,"Apr 29, 2003",67.00,B,120,140,260,---,67kgMen,Total,581,False
13,RENTERIA CAAMANO Mateo,PER,"Oct 19, 2003",66.65,B,110,144,254,---,67kgMen,Total,581,False
14,SHARAF ELDIN Feras Mosaab,CAN,"Aug 25, 2003",66.85,B,113,135,248,---,67kgMen,Total,581,False
1,JAMALI BOULAAYOUN Ismail,ESP,"Feb 12, 2003",73.00,A,140,145,-147,145,73kgMen,Snatch,581,False
2,DONOSE Tiberiu Ionut,ROU,"May 12, 2005",72.90,A,141,-146,-147,141,73kgMen,Snatch,581,False
3,ARANGO MENDEZ Reinner Josue,VEN,"Mar 24, 2004",72.30,A,137,141,-146,141,73kgMen,Snatch,581,False
4,AZUMA Rakuei,JPN,"Jun 17, 2005",73.00,A,135,-140,140,140,73kgMen,Snatch,581,False
5,KHARAZISHVILI Giorgi,GEO,"Nov 28, 2003",72.65,A,134,138,-142,138,73kgMen,Snatch,581,False
6,LAZUGA Konrad,POL,"Feb 03, 2003",72.95,A,131,134,137,137,73kgMen,Snatch,581,False
7,POGHOSYAN Martin,ARM,"Jul 30, 2005",73.00,A,135,-140,-140,135,73kgMen,Snatch,581,False
8,DADERKO Vitalii,UKR,"Aug 17, 2005",71.25,A,-131,131,-134,131,73kgMen,Snatch,581,False
9,GALLART LECHON Kilian,ESP,"Dec 25, 2004",73.00,B,125,130,-133,130,73kgMen,Snatch,581,False
10,PECH GOMEZ Darvin Ariel,MEX,"Dec 16, 2003",73.00,B,-121,121,126,126,73kgMen,Snatch,581,False
11,DUROCHER Louis,CAN,"Apr 19, 2004",73.00,B,115,120,-122,120,73kgMen,Snatch,581,False
12,PERALTA ROJAS Andres,CRC,"May 18, 2004",71.35,B,110,-115,-115,110,73kgMen,Snatch,581,False
13,DE PAZ DE PAZ Jimmy Gerardo,ESA,"Apr 01, 2007",71.05,B,87,91,94,94,73kgMen,Snatch,581,False
14,AUNAPUU Tom,EST,"Aug 01, 2003",70.75,B,85,90,93,93,73kgMen,Snatch,581,False
---,DARSIGNY Shad,CAN,"Apr 20, 2003",72.80,B,-130,-130,-130,---,73kgMen,Snatch,581,False
1,AZUMA Rakuei,JPN,"Jun 17, 2005",73.00,A,170,176,-178,176,73kgMen,CleanJerk,581,False
2,ARANGO MENDEZ Reinner Josue,VEN,"Mar 24, 2004",72.30,A,168,173,176,176,73kgMen,CleanJerk,581,False
3,POGHOSYAN Martin,ARM,"Jul 30, 2005",73.00,A,171,-177,-182,171,73kgMen,CleanJerk,581,False
4,JAMALI BOULAAYOUN Ismail,ESP,"Feb 12, 2003",73.00,A,170,-174,-174,170,73kgMen,CleanJerk,581,False
5,KHARAZISHVILI Giorgi,GEO,"Nov 28, 2003",72.65,A,167,-172,-172,167,73kgMen,CleanJerk,581,False
6,DONOSE Tiberiu Ionut,ROU,"May 12, 2005",72.90,A,-160,161,167,167,73kgMen,CleanJerk,581,False
7,DADERKO Vitalii,UKR,"Aug 17, 2005",71.25,A,-156,156,162,162,73kgMen,CleanJerk,581,False
8,LAZUGA Konrad,POL,"Feb 03, 2003",72.95,A,155,-161,162,162,73kgMen,CleanJerk,581,False
9,DARSIGNY Shad,CAN,"Apr 20, 2003",72.80,B,150,155,158,158,73kgMen,CleanJerk,581,False
10,GALLART LECHON Kilian,ESP,"Dec 25, 2004",73.00,B,150,155,-158,155,73kgMen,CleanJerk,581,False
11,PECH GOMEZ Darvin Ariel,MEX,"Dec 16, 2003",73.00,B,150,-155,-156,150,73kgMen,CleanJerk,581,False
12,DUROCHER Louis,CAN,"Apr 19, 2004",73.00,B,-147,148,-153,148,73kgMen,CleanJerk,581,False
13,PERALTA ROJAS Andres,CRC,"May 18, 2004",71.35,B,140,-145,145,145,73kgMen,CleanJerk,581,False
14,AUNAPUU Tom,EST,"Aug 01, 2003",70.75,B,110,115,-120,115,73kgMen,CleanJerk,581,False
15,DE PAZ DE PAZ Jimmy Gerardo,ESA,"Apr 01, 2007",71.05,B,102,103,105,105,73kgMen,CleanJerk,581,False
1,ARANGO MENDEZ Reinner Josue,VEN,"Mar 24, 2004",72.30,A,141,176,317,---,73kgMen,Total,581,False
2,AZUMA Rakuei,JPN,"Jun 17, 2005",73.00,A,140,176,316,---,73kgMen,Total,581,False
3,JAMALI BOULAAYOUN Ismail,ESP,"Feb 12, 2003",73.00,A,145,170,315,---,73kgMen,Total,581,False
4,DONOSE Tiberiu Ionut,ROU,"May 12, 2005",72.90,A,141,167,308,---,73kgMen,Total,581,False
5,POGHOSYAN Martin,ARM,"Jul 30, 2005",73.00,A,135,171,306,---,73kgMen,Total,581,False
6,KHARAZISHVILI Giorgi,GEO,"Nov 28, 2003",72.65,A,138,167,305,---,73kgMen,Total,581,False
7,LAZUGA Konrad,POL,"Feb 03, 2003",72.95,A,137,162,299,---,73kgMen,Total,581,False
8,DADERKO Vitalii,UKR,"Aug 17, 2005",71.25,A,131,162,293,---,73kgMen,Total,581,False
9,GALLART LECHON Kilian,ESP,"Dec 25, 2004",73.00,B,130,155,285,---,73kgMen,Total,581,False
10,PECH GOMEZ Darvin Ariel,MEX,"Dec 16, 2003",73.00,B,126,150,276,---,73kgMen,Total,581,False
11,DUROCHER Louis,CAN,"Apr 19, 2004",73.00,B,120,148,268,---,73kgMen,Total,581,False
12,PERALTA ROJAS Andres,CRC,"May 18, 2004",71.35,B,110,145,255,---,73kgMen,Total,581,False
13,AUNAPUU Tom,EST,"Aug 01, 2003",70.75,B,93,115,208,---,73kgMen,Total,581,False
14,DE PAZ DE PAZ Jimmy Gerardo,ESA,"Apr 01, 2007",71.05,B,94,105,199,---,73kgMen,Total,581,False
---,DARSIGNY Shad,CAN,"Apr 20, 2003",72.80,B,---,158,---,---,73kgMen,Total,581,False
1,MOHAMED Mohamed Abdelmoneim Sayed F,EGY,"Nov 05, 2003",80.30,A,145,151,-153,151,81kgMen,Snatch,581,False
2,TORAYEV Gaygysyz,TKM,"Apr 11, 2003",80.95,A,145,-150,151,151,81kgMen,Snatch,581,False
3,POWELL Preston David,USA,"Mar 07, 2003",80.65,B,140,145,150,150,81kgMen,Snatch,581,False
4,ASANIDZE Saba,GEO,"Apr 07, 2003",81.00,A,145,149,-151,149,81kgMen,Snatch,581,False
5,PALACIOS DAJOME German Enrique,ECU,"Feb 19, 2003",80.35,B,140,145,148,148,81kgMen,Snatch,581,False
6,SALEHI POUR Iliya,IRI,"Mar 12, 2006",80.50,A,-142,142,148,148,81kgMen,Snatch,581,False
7,AHMED Mazen Sherif Abdelkader A S,EGY,"Nov 04, 2004",81.00,A,142,146,-149,146,81kgMen,Snatch,581,False
8,BEIRANVAND Abdollah,IRI,"May 05, 2003",78.40,A,-146,-146,146,146,81kgMen,Snatch,581,False
9,YEMBERDI Yedige,KAZ,"May 06, 2005",80.50,A,141,-145,145,145,81kgMen,Snatch,581,False
10,ESARTIA Nikoloz,GEO,"Mar 25, 2005",80.50,A,135,140,144,144,81kgMen,Snatch,581,False
11,MUELLER Lucas,GER,"Jul 31, 2003",79.95,A,139,142,-144,142,81kgMen,Snatch,581,False
12,PIZZUTI Dante Alessandro,ARG,"Jul 07, 2003",80.15,A,-141,141,-145,141,81kgMen,Snatch,581,False
13,BOLES Hutton,USA,"Jul 22, 2004",80.20,B,130,135,140,140,81kgMen,Snatch,581,False
14,MACHADO OLIVERA Yorelvis,CUB,"Jan 09, 2005",81.00,B,-133,136,-142,136,81kgMen,Snatch,581,False
15,MEDINA PINZON Jorge Luis,PAN,"Jun 08, 2004",80.65,B,126,128,-131,128,81kgMen,Snatch,581,False
16,DE LEON NINO Cristian,MEX,"Nov 02, 2004",79.20,B,-127,127,-131,127,81kgMen,Snatch,581,False
17,TODOROVIC Nikola,CRO,"Apr 26, 2005",74.90,B,110,-114,114,114,81kgMen,Snatch,581,False
18,BORG Rylee,MLT,"Jun 05, 2006",80.00,B,108,-111,112,112,81kgMen,Snatch,581,False
1,YEMBERDI Yedige,KAZ,"May 06, 2005",80.50,A,183,189,191,191,81kgMen,CleanJerk,581,False
2,TORAYEV Gaygysyz,TKM,"Apr 11, 2003",80.95,A,184,-190,-190,184,81kgMen,CleanJerk,581,False
3,ASANIDZE Saba,GEO,"Apr 07, 2003",81.00,A,-180,180,184,184,81kgMen,CleanJerk,581,False
4,SALEHI POUR Iliya,IRI,"Mar 12, 2006",80.50,A,172,178,183,183,81kgMen,CleanJerk,581,False
5,POWELL Preston David,USA,"Mar 07, 2003",80.65,B,175,-180,182,182,81kgMen,CleanJerk,581,False
6,MOHAMED Mohamed Abdelmoneim Sayed F,EGY,"Nov 05, 2003",80.30,A,176,-181,181,181,81kgMen,CleanJerk,581,False
7,BEIRANVAND Abdollah,IRI,"May 05, 2003",78.40,A,170,-180,180,180,81kgMen,CleanJerk,581,False
8,MUELLER Lucas,GER,"Jul 31, 2003",79.95,A,169,173,177,177,81kgMen,CleanJerk,581,False
9,ESARTIA Nikoloz,GEO,"Mar 25, 2005",80.50,A,170,-177,177,177,81kgMen,CleanJerk,581,False
10,PIZZUTI Dante Alessandro,ARG,"Jul 07, 2003",80.15,A,171,175,-180,175,81kgMen,CleanJerk,581,False
11,AHMED Mazen Sherif Abdelkader A S,EGY,"Nov 04, 2004",81.00,A,173,-178,-181,173,81kgMen,CleanJerk,581,False
12,PALACIOS DAJOME German Enrique,ECU,"Feb 19, 2003",80.35,B,165,170,-175,170,81kgMen,CleanJerk,581,False
13,MACHADO OLIVERA Yorelvis,CUB,"Jan 09, 2005",81.00,B,-170,170,-174,170,81kgMen,CleanJerk,581,False
14,BOLES Hutton,USA,"Jul 22, 2004",80.20,B,160,-165,-166,160,81kgMen,CleanJerk,581,False
15,DE LEON NINO Cristian,MEX,"Nov 02, 2004",79.20,B,155,160,-165,160,81kgMen,CleanJerk,581,False
16,MEDINA PINZON Jorge Luis,PAN,"Jun 08, 2004",80.65,B,152,-156,-160,152,81kgMen,CleanJerk,581,False
17,BORG Rylee,MLT,"Jun 05, 2006",80.00,B,135,139,142,142,81kgMen,CleanJerk,581,False
18,TODOROVIC Nikola,CRO,"Apr 26, 2005",74.90,B,135,139,-142,139,81kgMen,CleanJerk,581,False
1,YEMBERDI Yedige,KAZ,"May 06, 2005",80.50,A,145,191,336,---,81kgMen,Total,581,False
2,TORAYEV Gaygysyz,TKM,"Apr 11, 2003",80.95,A,151,184,335,---,81kgMen,Total,581,False
3,ASANIDZE Saba,GEO,"Apr 07, 2003",81.00,A,149,184,333,---,81kgMen,Total,581,False
4,POWELL Preston David,USA,"Mar 07, 2003",80.65,B,150,182,332,---,81kgMen,Total,581,False
5,MOHAMED Mohamed Abdelmoneim Sayed F,EGY,"Nov 05, 2003",80.30,A,151,181,332,---,81kgMen,Total,581,False
6,SALEHI POUR Iliya,IRI,"Mar 12, 2006",80.50,A,148,183,331,---,81kgMen,Total,581,False
7,BEIRANVAND Abdollah,IRI,"May 05, 2003",78.40,A,146,180,326,---,81kgMen,Total,581,False
8,ESARTIA Nikoloz,GEO,"Mar 25, 2005",80.50,A,144,177,321,---,81kgMen,Total,581,False
9,AHMED Mazen Sherif Abdelkader A S,EGY,"Nov 04, 2004",81.00,A,146,173,319,---,81kgMen,Total,581,False
10,MUELLER Lucas,GER,"Jul 31, 2003",79.95,A,142,177,319,---,81kgMen,Total,581,False
11,PALACIOS DAJOME German Enrique,ECU,"Feb 19, 2003",80.35,B,148,170,318,---,81kgMen,Total,581,False
12,PIZZUTI Dante Alessandro,ARG,"Jul 07, 2003",80.15,A,141,175,316,---,81kgMen,Total,581,False
13,MACHADO OLIVERA Yorelvis,CUB,"Jan 09, 2005",81.00,B,136,170,306,---,81kgMen,Total,581,False
14,BOLES Hutton,USA,"Jul 22, 2004",80.20,B,140,160,300,---,81kgMen,Total,581,False
15,DE LEON NINO Cristian,MEX,"Nov 02, 2004",79.20,B,127,160,287,---,81kgMen,Total,581,False
16,MEDINA PINZON Jorge Luis,PAN,"Jun 08, 2004",80.65,B,128,152,280,---,81kgMen,Total,581,False
17,BORG Rylee,MLT,"Jun 05, 2006",80.00,B,112,142,254,---,81kgMen,Total,581,False
18,TODOROVIC Nikola,CRO,"Apr 26, 2005",74.90,B,114,139,253,---,81kgMen,Total,581,False
1,KOFSHA Ertjan,ALB,"Apr 09, 2005",89.00,A,152,156,159,159,89kgMen,Snatch,581,False
2,HEIN Elijah James,USA,"Jan 30, 2003",87.95,A,150,155,158,158,89kgMen,Snatch,581,False
3,PAULIUKAVETS Inhatsi,AIN,"Aug 26, 2005",88.80,A,153,156,-160,156,89kgMen,Snatch,581,False
4,MSKHALADZE Zurab,GEO,"Jun 28, 2003",88.70,A,150,155,-159,155,89kgMen,Snatch,581,False
5,SHERER Yegor,KAZ,"Jul 17, 2003",84.25,A,148,-153,153,153,89kgMen,Snatch,581,False
6,SOLEIMANIHAZAN Amirmohammad,IRI,"Jun 28, 2006",87.60,B,141,147,152,152,89kgMen,Snatch,581,False
7,GRIGORYAN Suren,ARM,"Nov 19, 2003",88.90,A,150,-155,-155,150,89kgMen,Snatch,581,False
8,ZAREI Hamidreza,IRI,"Jul 19, 2007",88.40,B,136,142,148,148,89kgMen,Snatch,581,False
9,RAMOS CHAIRES Jonathan David,MEX,"Sep 24, 2003",88.90,A,147,-151,-152,147,89kgMen,Snatch,581,False
10,HELAL Said Helal Abdelfattah Sayed,EGY,"May 26, 2004",87.40,A,-147,147,-154,147,89kgMen,Snatch,581,False
11,FERNANDEZ VELASCO Sergio,ESP,"Nov 13, 2003",88.40,B,139,143,146,146,89kgMen,Snatch,581,False
12,REJEPOV Resul,TKM,"Oct 14, 2003",88.25,A,145,-150,-154,145,89kgMen,Snatch,581,False
13,SANTAVY Bradyn James,CAN,"May 12, 2003",88.95,A,140,145,-150,145,89kgMen,Snatch,581,False
14,BARANSKI Patryk Grzegorz,POL,"Apr 12, 2004",88.90,A,144,-148,-150,144,89kgMen,Snatch,581,False
15,JAWORSKI Michal,POL,"Apr 24, 2004",87.55,B,137,140,142,142,89kgMen,Snatch,581,False
16,BARRERAS CARMONA Ihann Enrique,MEX,"Jan 24, 2005",88.40,B,-136,136,141,141,89kgMen,Snatch,581,False
17,CATALDI Stefano,GBR,"Mar 11, 2003",88.10,B,135,140,-143,140,89kgMen,Snatch,581,False
18,MARSH Taj Aukai Bazil,AUS,"Feb 23, 2004",88.60,B,128,132,136,136,89kgMen,Snatch,581,False
19,RAMIREZ MARTINEZ Elkin Shamir,ECU,"Dec 16, 2005",86.50,B,130,134,-137,134,89kgMen,Snatch,581,False
20,SIMBUERGER Elias,AUT,"Mar 28, 2004",87.40,B,-128,128,133,133,89kgMen,Snatch,581,False
21,POPIELARZ Conner Michael,USA,"Feb 24, 2003",82.70,B,-128,-128,128,128,89kgMen,Snatch,581,False
1,HEIN Elijah James,USA,"Jan 30, 2003",87.95,A,185,189,193,193,89kgMen,CleanJerk,581,False
2,RAMOS CHAIRES Jonathan David,MEX,"Sep 24, 2003",88.90,A,187,192,-194,192,89kgMen,CleanJerk,581,False
3,PAULIUKAVETS Inhatsi,AIN,"Aug 26, 2005",88.80,A,182,188,192,192,89kgMen,CleanJerk,581,False
4,MSKHALADZE Zurab,GEO,"Jun 28, 2003",88.70,A,187,191,-194,191,89kgMen,CleanJerk,581,False
5,GRIGORYAN Suren,ARM,"Nov 19, 2003",88.90,A,190,-197,-197,190,89kgMen,CleanJerk,581,False
6,KOFSHA Ertjan,ALB,"Apr 09, 2005",89.00,A,-186,-186,186,186,89kgMen,CleanJerk,581,False
7,BARRERAS CARMONA Ihann Enrique,MEX,"Jan 24, 2005",88.40,B,178,-185,185,185,89kgMen,CleanJerk,581,False
8,SHERER Yegor,KAZ,"Jul 17, 2003",84.25,A,173,178,181,181,89kgMen,CleanJerk,581,False
9,SANTAVY Bradyn James,CAN,"May 12, 2003",88.95,A,-180,180,-186,180,89kgMen,CleanJerk,581,False
10,JAWORSKI Michal,POL,"Apr 24, 2004",87.55,B,-173,173,178,178,89kgMen,CleanJerk,581,False
11,ZAREI Hamidreza,IRI,"Jul 19, 2007",88.40,B,175,-185,-185,175,89kgMen,CleanJerk,581,False
12,SIMBUERGER Elias,AUT,"Mar 28, 2004",87.40,B,164,169,173,173,89kgMen,CleanJerk,581,False
13,BARANSKI Patryk Grzegorz,POL,"Apr 12, 2004",88.90,A,168,173,-177,173,89kgMen,CleanJerk,581,False
14,SOLEIMANIHAZAN Amirmohammad,IRI,"Jun 28, 2006",87.60,B,165,-172,172,172,89kgMen,CleanJerk,581,False
15,RAMIREZ MARTINEZ Elkin Shamir,ECU,"Dec 16, 2005",86.50,B,165,170,-174,170,89kgMen,CleanJerk,581,False
16,MARSH Taj Aukai Bazil,AUS,"Feb 23, 2004",88.60,B,160,-165,169,169,89kgMen,CleanJerk,581,False
17,REJEPOV Resul,TKM,"Oct 14, 2003",88.25,A,166,-171,-173,166,89kgMen,CleanJerk,581,False
18,FERNANDEZ VELASCO Sergio,ESP,"Nov 13, 2003",88.40,B,165,-173,-173,165,89kgMen,CleanJerk,581,False
19,POPIELARZ Conner Michael,USA,"Feb 24, 2003",82.70,B,164,-169,-171,164,89kgMen,CleanJerk,581,False
---,HELAL Said Helal Abdelfattah Sayed,EGY,"May 26, 2004",87.40,A,-174,-174,-178,---,89kgMen,CleanJerk,581,False
---,CATALDI Stefano,GBR,"Mar 11, 2003",88.10,B,-173,-173,-173,---,89kgMen,CleanJerk,581,False
1,HEIN Elijah James,USA,"Jan 30, 2003",87.95,A,158,193,351,---,89kgMen,Total,581,False
2,PAULIUKAVETS Inhatsi,AIN,"Aug 26, 2005",88.80,A,156,192,348,---,89kgMen,Total,581,False
3,MSKHALADZE Zurab,GEO,"Jun 28, 2003",88.70,A,155,191,346,---,89kgMen,Total,581,False
4,KOFSHA Ertjan,ALB,"Apr 09, 2005",89.00,A,159,186,345,---,89kgMen,Total,581,False
5,GRIGORYAN Suren,ARM,"Nov 19, 2003",88.90,A,150,190,340,---,89kgMen,Total,581,False
6,RAMOS CHAIRES Jonathan David,MEX,"Sep 24, 2003",88.90,A,147,192,339,---,89kgMen,Total,581,False
7,SHERER Yegor,KAZ,"Jul 17, 2003",84.25,A,153,181,334,---,89kgMen,Total,581,False
8,BARRERAS CARMONA Ihann Enrique,MEX,"Jan 24, 2005",88.40,B,141,185,326,---,89kgMen,Total,581,False
9,SANTAVY Bradyn James,CAN,"May 12, 2003",88.95,A,145,180,325,---,89kgMen,Total,581,False
10,SOLEIMANIHAZAN Amirmohammad,IRI,"Jun 28, 2006",87.60,B,152,172,324,---,89kgMen,Total,581,False
11,ZAREI Hamidreza,IRI,"Jul 19, 2007",88.40,B,148,175,323,---,89kgMen,Total,581,False
12,JAWORSKI Michal,POL,"Apr 24, 2004",87.55,B,142,178,320,---,89kgMen,Total,581,False
