rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
16,NAAS Zakaria Fauzi,USA,"Feb 12, 2006",79.22,B,136,141,-146,141,81kgMen,Snatch,610,False
17,MEDINA PINZON Jorge Luis,PAN,"Jun 08, 2004",81.00,B,125,130,-133,130,81kgMen,Snatch,610,False
18,MARMANILLO LAZO Frank Josue,PER,"Jan 15, 2004",80.26,C,125,129,-131,129,81kgMen,Snatch,610,False
19,KLINGER Jonas,AUT,"Sep 18, 2006",80.82,C,121,126,-130,126,81kgMen,Snatch,610,False
20,OLIVERA DELFINO Ramiro Valentin,ARG,"Aug 05, 2006",80.28,B,115,120,125,125,81kgMen,Snatch,610,False
21,MUNOZ JIMENEZ Miguel Angel,ESP,"Oct 08, 2005",80.76,C,-120,120,123,123,81kgMen,Snatch,610,False
22,DE LEON NINO Cristian,MEX,"Nov 02, 2004",79.86,B,-122,-122,122,122,81kgMen,Snatch,610,False
23,BORG Rylee,MLT,"Jun 05, 2006",80.64,C,-113,113,116,116,81kgMen,Snatch,610,False
24,TAGGART Zak,IRL,"Jun 25, 2006",80.44,C,108,-112,-112,108,81kgMen,Snatch,610,False
---,JOYCE Tadhg,IRL,"Jul 13, 2004",80.62,C,---,---,---,---,81kgMen,Snatch,610,False
1,KWON Dae Hee,KOR,"Jan 19, 2006",80.70,A,190,196,200,200,81kgMen,CleanJerk,610,False
1,DAE HEE Kwon,KOR,"Jan 19, 2006",80.70,A,190,196,200,200,81kgMen,CleanJerk,610,False
2,SAULEBEKOV Yerasyl,KAZ,"Nov 27, 2006",81.00,A,185,-190,190,190,81kgMen,CleanJerk,610,False
3,ELSAYED ABDELRAHMAN Mohamed Younes,EGY,"Nov 14, 2004",79.55,A,184,189,-191,189,81kgMen,CleanJerk,610,False
4,MKRTCHYAN Narek,ARM,"Aug 01, 2006",80.68,A,184,188,-191,188,81kgMen,CleanJerk,610,False
5,ALIMJANOV Abdulaziz,UZB,"Jun 02, 2004",76.26,A,-185,187,-191,187,81kgMen,CleanJerk,610,False
6,OCHIGAVA Levan,GEO,"Feb 16, 2006",80.68,A,180,186,-190,186,81kgMen,CleanJerk,610,False
7,JAJVANI Goga,GEO,"Jan 07, 2006",80.82,A,180,-185,186,186,81kgMen,CleanJerk,610,False
8,ABDUSHUKUROV Khayitboy,UZB,"Jan 21, 2005",81.00,A,-184,184,-190,184,81kgMen,CleanJerk,610,False
9,AZUMA Rakuei,JPN,"Jun 17, 2005",80.86,A,182,-190,-190,182,81kgMen,CleanJerk,610,False
10,ALMAMMADOV Ravin,AZE,"Feb 15, 2006",80.58,A,181,-188,-189,181,81kgMen,CleanJerk,610,False
11,NASURIWONG Worrapot,THA,"Sep 26, 2005",79.34,B,180,-185,-185,180,81kgMen,CleanJerk,610,False
12,TANASOIU Mihaita Constantin,ROU,"Jun 22, 2005",79.66,B,170,175,-181,175,81kgMen,CleanJerk,610,False
13,OLIVERA DELFINO Ramiro Valentin,ARG,"Aug 05, 2006",80.28,B,163,170,-180,170,81kgMen,CleanJerk,610,False
14,NAAS Zakaria Fauzi,USA,"Feb 12, 2006",79.22,B,165,-170,170,170,81kgMen,CleanJerk,610,False
15,RODRIGUEZ MENESES Angel Ignacio,VEN,"Aug 24, 2006",79.12,B,-170,-170,170,170,81kgMen,CleanJerk,610,False
16,BOLES Hutton Thomas,USA,"Jul 22, 2004",80.50,B,168,-174,-176,168,81kgMen,CleanJerk,610,False
17,MARMANILLO LAZO Frank Josue,PER,"Jan 15, 2004",80.26,C,150,154,160,160,81kgMen,CleanJerk,610,False
18,KLINGER Jonas,AUT,"Sep 18, 2006",80.82,C,144,148,151,151,81kgMen,CleanJerk,610,False
19,DE LEON NINO Cristian,MEX,"Nov 02, 2004",79.86,B,150,-155,-155,150,81kgMen,CleanJerk,610,False
20,MEDINA PINZON Jorge Luis,PAN,"Jun 08, 2004",81.00,B,-150,150,-156,150,81kgMen,CleanJerk,610,False
21,BORG Rylee,MLT,"Jun 05, 2006",80.64,C,142,-147,147,147,81kgMen,CleanJerk,610,False
22,TAGGART Zak,IRL,"Jun 25, 2006",80.44,C,133,138,145,145,81kgMen,CleanJerk,610,False
23,MUNOZ JIMENEZ Miguel Angel,ESP,"Oct 08, 2005",80.76,C,140,144,-146,144,81kgMen,CleanJerk,610,False
---,JOYCE Tadhg,IRL,"Jul 13, 2004",80.62,C,---,---,---,---,81kgMen,CleanJerk,610,False
---,ALMEDARHAM Yousef Fakhri A,KSA,"Jul 25, 2005",80.44,B,-170,-170,-170,---,81kgMen,CleanJerk,610,False
1,KWON Dae Hee,KOR,"Jan 19, 2006",80.70,A,156,200,356,---,81kgMen,Total,610,False
1,DAE HEE Kwon,KOR,"Jan 19, 2006",80.70,A,156,200,356,---,81kgMen,Total,610,False
2,ELSAYED ABDELRAHMAN Mohamed Younes,EGY,"Nov 14, 2004",79.55,A,161,189,350,---,81kgMen,Total,610,False
3,SAULEBEKOV Yerasyl,KAZ,"Nov 27, 2006",81.00,A,154,190,344,---,81kgMen,Total,610,False
4,JAJVANI Goga,GEO,"Jan 07, 2006",80.82,A,155,186,341,---,81kgMen,Total,610,False
5,MKRTCHYAN Narek,ARM,"Aug 01, 2006",80.68,A,149,188,337,---,81kgMen,Total,610,False
6,OCHIGAVA Levan,GEO,"Feb 16, 2006",80.68,A,149,186,335,---,81kgMen,Total,610,False
7,ABDUSHUKUROV Khayitboy,UZB,"Jan 21, 2005",81.00,A,149,184,333,---,81kgMen,Total,610,False
8,ALIMJANOV Abdulaziz,UZB,"Jun 02, 2004",76.26,A,146,187,333,---,81kgMen,Total,610,False
9,ALMAMMADOV Ravin,AZE,"Feb 15, 2006",80.58,A,145,181,326,---,81kgMen,Total,610,False
10,AZUMA Rakuei,JPN,"Jun 17, 2005",80.86,A,144,182,326,---,81kgMen,Total,610,False
11,TANASOIU Mihaita Constantin,ROU,"Jun 22, 2005",79.66,B,147,175,322,---,81kgMen,Total,610,False
12,NASURIWONG Worrapot,THA,"Sep 26, 2005",79.34,B,142,180,322,---,81kgMen,Total,610,False
13,RODRIGUEZ MENESES Angel Ignacio,VEN,"Aug 24, 2006",79.12,B,151,170,321,---,81kgMen,Total,610,False
14,BOLES Hutton Thomas,USA,"Jul 22, 2004",80.50,B,150,168,318,---,81kgMen,Total,610,False
15,NAAS Zakaria Fauzi,USA,"Feb 12, 2006",79.22,B,141,170,311,---,81kgMen,Total,610,False
16,OLIVERA DELFINO Ramiro Valentin,ARG,"Aug 05, 2006",80.28,B,125,170,295,---,81kgMen,Total,610,False
17,MARMANILLO LAZO Frank Josue,PER,"Jan 15, 2004",80.26,C,129,160,289,---,81kgMen,Total,610,False
18,MEDINA PINZON Jorge Luis,PAN,"Jun 08, 2004",81.00,B,130,150,280,---,81kgMen,Total,610,False
19,KLINGER Jonas,AUT,"Sep 18, 2006",80.82,C,126,151,277,---,81kgMen,Total,610,False
20,DE LEON NINO Cristian,MEX,"Nov 02, 2004",79.86,B,122,150,272,---,81kgMen,Total,610,False
21,MUNOZ JIMENEZ Miguel Angel,ESP,"Oct 08, 2005",80.76,C,123,144,267,---,81kgMen,Total,610,False
22,BORG Rylee,MLT,"Jun 05, 2006",80.64,C,116,147,263,---,81kgMen,Total,610,False
23,TAGGART Zak,IRL,"Jun 25, 2006",80.44,C,108,145,253,---,81kgMen,Total,610,False
---,JOYCE Tadhg,IRL,"Jul 13, 2004",80.62,C,---,---,---,---,81kgMen,Total,610,False
---,ALMEDARHAM Yousef Fakhri A,KSA,"Jul 25, 2005",80.44,B,146,---,---,---,81kgMen,Total,610,False
1,ERMATOV Diyorbek,UZB,"Jun 05, 2006",88.08,A,155,159,162,162,89kgMen,Snatch,610,False
2,ALBORNOZ QUINTO Jokser Manuel,COL,"Apr 30, 2004",87.52,A,-154,154,158,158,89kgMen,Snatch,610,False
3,ABBASPOOR Alireza,IRI,"Sep 17, 2004",88.10,A,-156,156,-161,156,89kgMen,Snatch,610,False
4,ELBASYOUNI AHMED Gamal Mohamed Elmetwall,EGY,"Mar 04, 2005",88.26,A,148,154,-159,154,89kgMen,Snatch,610,False
5,YEMBERDI Yedige,KAZ,"May 06, 2005",86.14,A,145,150,153,153,89kgMen,Snatch,610,False
6,BARANSKI Patryk Grzegorz,POL,"Apr 12, 2004",89.00,A,146,-150,152,152,89kgMen,Snatch,610,False
7,KURNAZ Kerem,TUR,"Jul 14, 2006",84.02,A,142,146,149,149,89kgMen,Snatch,610,False
8,VILCU Nicu Alexandru,ROU,"Dec 01, 2006",88.12,A,140,147,-154,147,89kgMen,Snatch,610,False
9,MESSAOUR Mohamed Elamine,ALG,"Mar 24, 2004",88.24,B,138,143,146,146,89kgMen,Snatch,610,False
10,JAWORSKI Michal,POL,"Apr 24, 2004",89.00,B,139,143,146,146,89kgMen,Snatch,610,False
11,AL DUHAYLIB Hussain Ali H,KSA,"Jul 10, 2004",88.62,B,136,142,145,145,89kgMen,Snatch,610,False
12,CALERO CABALLERO Edinson Yoseth,COL,"Jun 06, 2005",88.16,A,143,-148,-148,143,89kgMen,Snatch,610,False
13,MAMMADZADA Nurlan,AZE,"Aug 17, 2004",86.84,A,-142,142,-145,142,89kgMen,Snatch,610,False
14,SOTO FERNANDEZ Bruno,ESP,"Jul 15, 2004",88.40,B,135,140,-143,140,89kgMen,Snatch,610,False
15,SIMBUERGER Elias,AUT,"Mar 28, 2004",88.64,A,-138,138,-143,138,89kgMen,Snatch,610,False
16,MARTIN JR Kyle Justin,USA,"Oct 16, 2006",88.58,B,136,-142,-142,136,89kgMen,Snatch,610,False
17,BARRERAS CARMONA Ihann Enrique,MEX,"Jan 24, 2005",88.76,B,-135,-135,135,135,89kgMen,Snatch,610,False
18,ALPUCHE YAH Luis Demetrio,MEX,"Apr 30, 2007",88.20,B,125,-130,130,130,89kgMen,Snatch,610,False
19,MODREY Luca,AUT,"Apr 14, 2005",87.26,B,120,125,128,128,89kgMen,Snatch,610,False
20,ALKHALEDI Nashmi A,KUW,"Jul 19, 2005",83.22,B,70,75,80,80,89kgMen,Snatch,610,False
1,YEMBERDI Yedige,KAZ,"May 06, 2005",86.14,A,187,194,199,199,89kgMen,CleanJerk,610,False
2,ABBASPOOR Alireza,IRI,"Sep 17, 2004",88.10,A,186,190,195,195,89kgMen,CleanJerk,610,False
3,ALBORNOZ QUINTO Jokser Manuel,COL,"Apr 30, 2004",87.52,A,183,187,192,192,89kgMen,CleanJerk,610,False
4,CALERO CABALLERO Edinson Yoseth,COL,"Jun 06, 2005",88.16,A,177,186,191,191,89kgMen,CleanJerk,610,False
5,ERMATOV Diyorbek,UZB,"Jun 05, 2006",88.08,A,186,-191,-191,186,89kgMen,CleanJerk,610,False
6,KURNAZ Kerem,TUR,"Jul 14, 2006",84.02,A,-185,185,-188,185,89kgMen,CleanJerk,610,False
7,SIMBUERGER Elias,AUT,"Mar 28, 2004",88.64,A,175,181,185,185,89kgMen,CleanJerk,610,False
8,JAWORSKI Michal,POL,"Apr 24, 2004",89.00,B,171,176,180,180,89kgMen,CleanJerk,610,False
9,MAMMADZADA Nurlan,AZE,"Aug 17, 2004",86.84,A,-175,175,180,180,89kgMen,CleanJerk,610,False
10,BARANSKI Patryk Grzegorz,POL,"Apr 12, 2004",89.00,A,-175,175,180,180,89kgMen,CleanJerk,610,False
11,SOTO FERNANDEZ Bruno,ESP,"Jul 15, 2004",88.40,B,-175,176,-182,176,89kgMen,CleanJerk,610,False
12,AL DUHAYLIB Hussain Ali H,KSA,"Jul 10, 2004",88.62,B,166,173,-177,173,89kgMen,CleanJerk,610,False
13,BARRERAS CARMONA Ihann Enrique,MEX,"Jan 24, 2005",88.76,B,172,-180,-182,172,89kgMen,CleanJerk,610,False
14,ELBASYOUNI AHMED Gamal Mohamed Elmetwall,EGY,"Mar 04, 2005",88.26,A,-172,-172,172,172,89kgMen,CleanJerk,610,False
15,ALPUCHE YAH Luis Demetrio,MEX,"Apr 30, 2007",88.20,B,162,170,-174,170,89kgMen,CleanJerk,610,False
16,VILCU Nicu Alexandru,ROU,"Dec 01, 2006",88.12,A,170,-176,-176,170,89kgMen,CleanJerk,610,False
17,MODREY Luca,AUT,"Apr 14, 2005",87.26,B,160,165,168,168,89kgMen,CleanJerk,610,False
18,MARTIN JR Kyle Justin,USA,"Oct 16, 2006",88.58,B,166,-170,-170,166,89kgMen,CleanJerk,610,False
19,MESSAOUR Mohamed Elamine,ALG,"Mar 24, 2004",88.24,B,166,-172,-173,166,89kgMen,CleanJerk,610,False
20,ALKHALEDI Nashmi A,KUW,"Jul 19, 2005",83.22,B,- 95,95,100,100,89kgMen,CleanJerk,610,False
1,YEMBERDI Yedige,KAZ,"May 06, 2005",86.14,A,153,199,352,---,89kgMen,Total,610,False
2,ABBASPOOR Alireza,IRI,"Sep 17, 2004",88.10,A,156,195,351,---,89kgMen,Total,610,False
3,ALBORNOZ QUINTO Jokser Manuel,COL,"Apr 30, 2004",87.52,A,158,192,350,---,89kgMen,Total,610,False
4,ERMATOV Diyorbek,UZB,"Jun 05, 2006",88.08,A,162,186,348,---,89kgMen,Total,610,False
5,KURNAZ Kerem,TUR,"Jul 14, 2006",84.02,A,149,185,334,---,89kgMen,Total,610,False
6,CALERO CABALLERO Edinson Yoseth,COL,"Jun 06, 2005",88.16,A,143,191,334,---,89kgMen,Total,610,False
7,BARANSKI Patryk Grzegorz,POL,"Apr 12, 2004",89.00,A,152,180,332,---,89kgMen,Total,610,False
8,JAWORSKI Michal,POL,"Apr 24, 2004",89.00,B,146,180,326,---,89kgMen,Total,610,False
9,ELBASYOUNI AHMED Gamal Mohamed Elmetwall,EGY,"Mar 04, 2005",88.26,A,154,172,326,---,89kgMen,Total,610,False
10,SIMBUERGER Elias,AUT,"Mar 28, 2004",88.64,A,138,185,323,---,89kgMen,Total,610,False
11,MAMMADZADA Nurlan,AZE,"Aug 17, 2004",86.84,A,142,180,322,---,89kgMen,Total,610,False
12,AL DUHAYLIB Hussain Ali H,KSA,"Jul 10, 2004",88.62,B,145,173,318,---,89kgMen,Total,610,False
13,VILCU Nicu Alexandru,ROU,"Dec 01, 2006",88.12,A,147,170,317,---,89kgMen,Total,610,False
14,SOTO FERNANDEZ Bruno,ESP,"Jul 15, 2004",88.40,B,140,176,316,---,89kgMen,Total,610,False
15,MESSAOUR Mohamed Elamine,ALG,"Mar 24, 2004",88.24,B,146,166,312,---,89kgMen,Total,610,False
16,BARRERAS CARMONA Ihann Enrique,MEX,"Jan 24, 2005",88.76,B,135,172,307,---,89kgMen,Total,610,False
17,MARTIN JR Kyle Justin,USA,"Oct 16, 2006",88.58,B,136,166,302,---,89kgMen,Total,610,False
18,ALPUCHE YAH Luis Demetrio,MEX,"Apr 30, 2007",88.20,B,130,170,300,---,89kgMen,Total,610,False
19,MODREY Luca,AUT,"Apr 14, 2005",87.26,B,128,168,296,---,89kgMen,Total,610,False
20,ALKHALEDI Nashmi A,KUW,"Jul 19, 2005",83.22,B,80,100,180,---,89kgMen,Total,610,False
1,NISHIKAWA Masashi,JPN,"Feb 15, 2004",94.90,A,165,171,-175,171,96kgMen,Snatch,610,False
2,PAULIUKAVETS Ihnatsi,AIN,"Aug 26, 2005",93.82,A,160,164,-166,164,96kgMen,Snatch,610,False
3,ERTJAN Kofsha,ALB,"Apr 09, 2005",95.74,A,156,161,-163,161,96kgMen,Snatch,610,False
4,CELIK Enes,TUR,"Jul 21, 2004",95.78,A,-155,156,161,161,96kgMen,Snatch,610,False
5,MOHAMED ELSAYED Mohamed Elsayed Deifalla,EGY,"Dec 15, 2004",95.84,A,154,160,-163,160,96kgMen,Snatch,610,False
6,MUNOZ RIOS Sergio Alexander,COL,"Mar 03, 2004",94.96,A,152,157,-161,157,96kgMen,Snatch,610,False
7,DAVIS JR Timothy Allen,USA,"Feb 17, 2004",95.66,B,145,150,-158,150,96kgMen,Snatch,610,False
8,BYUNGJUN Cha,KOR,"Jul 29, 2004",95.78,B,-150,150,-160,150,96kgMen,Snatch,610,False
9,LOMTADZE Tornike,GEO,"Jan 05, 2004",95.66,A,145,-148,150,150,96kgMen,Snatch,610,False
10,LIZASO BRINGAS Eki,ESP,"Aug 02, 2005",95.56,B,-142,142,147,147,96kgMen,Snatch,610,False
11,UPMEYER George Andrew,USA,"Nov 09, 2004",95.96,B,145,-150,-151,145,96kgMen,Snatch,610,False
12,TATARU Darius Stefan,ROU,"Dec 19, 2004",94.78,A,134,140,144,144,96kgMen,Snatch,610,False
13,SUONIEMI Konsta Eemeli Kaarlonpoika,FIN,"Jun 10, 2004",95.46,B,135,140,-145,140,96kgMen,Snatch,610,False
14,MAKRUSHIN Matvey,KAZ,"Nov 25, 2005",95.84,B,135,140,-145,140,96kgMen,Snatch,610,False
15,MILFORD Noah Asa,AUS,"Jun 26, 2004",95.50,B,134,138,-142,138,96kgMen,Snatch,610,False
16,HUSAIN Husain Ali Saifalla Qahraman,BRN,"Dec 27, 2005",95.18,B,135,-140,-140,135,96kgMen,Snatch,610,False
1,MUNOZ RIOS Sergio Alexander,COL,"Mar 03, 2004",94.96,A,194,198,-205,198,96kgMen,CleanJerk,610,False
2,PAULIUKAVETS Ihnatsi,AIN,"Aug 26, 2005",93.82,A,188,193,196,196,96kgMen,CleanJerk,610,False
3,NISHIKAWA Masashi,JPN,"Feb 15, 2004",94.90,A,190,195,-206,195,96kgMen,CleanJerk,610,False
4,CELIK Enes,TUR,"Jul 21, 2004",95.78,A,187,192,-195,192,96kgMen,CleanJerk,610,False
5,ERTJAN Kofsha,ALB,"Apr 09, 2005",95.74,A,191,-195,-197,191,96kgMen,CleanJerk,610,False
6,MOHAMED ELSAYED Mohamed Elsayed Deifalla,EGY,"Dec 15, 2004",95.84,A,-187,191,-195,191,96kgMen,CleanJerk,610,False
7,DAVIS JR Timothy Allen,USA,"Feb 17, 2004",95.66,B,188,-195,-195,188,96kgMen,CleanJerk,610,False
8,MILFORD Noah Asa,AUS,"Jun 26, 2004",95.50,B,178,-184,188,188,96kgMen,CleanJerk,610,False
9,LOMTADZE Tornike,GEO,"Jan 05, 2004",95.66,A,187,-192,-192,187,96kgMen,CleanJerk,610,False
10,TATARU Darius Stefan,ROU,"Dec 19, 2004",94.78,A,185,-191,-195,185,96kgMen,CleanJerk,610,False
11,LIZASO BRINGAS Eki,ESP,"Aug 02, 2005",95.56,B,173,178,181,181,96kgMen,CleanJerk,610,False
12,HUSAIN Husain Ali Saifalla Qahraman,BRN,"Dec 27, 2005",95.18,B,170,176,-179,176,96kgMen,CleanJerk,610,False
13,BYUNGJUN Cha,KOR,"Jul 29, 2004",95.78,B,175,-183,-183,175,96kgMen,CleanJerk,610,False
14,UPMEYER George Andrew,USA,"Nov 09, 2004",95.96,B,175,-181,-181,175,96kgMen,CleanJerk,610,False
15,MAKRUSHIN Matvey,KAZ,"Nov 25, 2005",95.84,B,160,165,171,171,96kgMen,CleanJerk,610,False
16,SUONIEMI Konsta Eemeli Kaarlonpoika,FIN,"Jun 10, 2004",95.46,B,-170,-170,170,170,96kgMen,CleanJerk,610,False
1,NISHIKAWA Masashi,JPN,"Feb 15, 2004",94.90,A,171,195,366,---,96kgMen,Total,610,False
2,PAULIUKAVETS Ihnatsi,AIN,"Aug 26, 2005",93.82,A,164,196,360,---,96kgMen,Total,610,False
3,MUNOZ RIOS Sergio Alexander,COL,"Mar 03, 2004",94.96,A,157,198,355,---,96kgMen,Total,610,False
4,CELIK Enes,TUR,"Jul 21, 2004",95.78,A,161,192,353,---,96kgMen,Total,610,False
5,ERTJAN Kofsha,ALB,"Apr 09, 2005",95.74,A,161,191,352,---,96kgMen,Total,610,False
6,MOHAMED ELSAYED Mohamed Elsayed Deifalla,EGY,"Dec 15, 2004",95.84,A,160,191,351,---,96kgMen,Total,610,False
7,DAVIS JR Timothy Allen,USA,"Feb 17, 2004",95.66,B,150,188,338,---,96kgMen,Total,610,False
8,LOMTADZE Tornike,GEO,"Jan 05, 2004",95.66,A,150,187,337,---,96kgMen,Total,610,False
9,TATARU Darius Stefan,ROU,"Dec 19, 2004",94.78,A,144,185,329,---,96kgMen,Total,610,False
10,LIZASO BRINGAS Eki,ESP,"Aug 02, 2005",95.56,B,147,181,328,---,96kgMen,Total,610,False
11,MILFORD Noah Asa,AUS,"Jun 26, 2004",95.50,B,138,188,326,---,96kgMen,Total,610,False
12,BYUNGJUN Cha,KOR,"Jul 29, 2004",95.78,B,150,175,325,---,96kgMen,Total,610,False
13,UPMEYER George Andrew,USA,"Nov 09, 2004",95.96,B,145,175,320,---,96kgMen,Total,610,False
14,MAKRUSHIN Matvey,KAZ,"Nov 25, 2005",95.84,B,140,171,311,---,96kgMen,Total,610,False
15,HUSAIN Husain Ali Saifalla Qahraman,BRN,"Dec 27, 2005",95.18,B,135,176,311,---,96kgMen,Total,610,False
16,SUONIEMI Konsta Eemeli Kaarlonpoika,FIN,"Jun 10, 2004",95.46,B,140,170,310,---,96kgMen,Total,610,False
1,MATYAKUBOV Shahzadbek,TKM,"Mar 01, 2004",101.96,A,170,175,-180,175,102kgMen,Snatch,610,False
2,HASSAN Mahmoud Hosny Elsayed,EGY,"Sep 04, 2005",100.34,A,160,166,169,169,102kgMen,Snatch,610,False
3,DE SOUZA PESSANHA Matheus,BRA,"Aug 27, 2005",100.86,A,160,166,168,168,102kgMen,Snatch,610,False
4,MASKALEU Yemialyan,AIN,"Dec 01, 2005",101.72,A,158,165,167,167,102kgMen,Snatch,610,False
5,ESFANDIARI Mohammad,IRI,"Nov 23, 2004",96.26,A,-152,152,162,162,102kgMen,Snatch,610,False
6,ZIOLKOWSKI Marcin,POL,"Oct 27, 2006",101.20,A,144,149,151,151,102kgMen,Snatch,610,False
7,GINEIKIS Neilas,LTU,"Oct 13, 2005",101.18,A,145,150,-155,150,102kgMen,Snatch,610,False
8,LIN Jui-Li,TPE,"Jul 20, 2005",96.82,A,135,140,145,145,102kgMen,Snatch,610,False
9,KOLAR David,CZE,"Aug 16, 2005",96.28,A,134,138,141,141,102kgMen,Snatch,610,False
10,BETEKHTIN Danil,KAZ,"Mar 07, 2004",101.74,A,136,-141,141,141,102kgMen,Snatch,610,False
11,OKASHEV Temirlan,KAZ,"Feb 20, 2004",101.94,A,135,140,-144,140,102kgMen,Snatch,610,False
12,SEVERO Jaxon,CAN,"Jan 13, 2005",101.88,A,135,140,-145,140,102kgMen,Snatch,610,False
13,DZIAMSKI Kacper,POL,"Mar 29, 2005",99.70,A,134,138,-141,138,102kgMen,Snatch,610,False
1,MATYAKUBOV Shahzadbek,TKM,"Mar 01, 2004",101.96,A,205,210,216,216,102kgMen,CleanJerk,610,False
2,DE SOUZA PESSANHA Matheus,BRA,"Aug 27, 2005",100.86,A,200,210,215,215,102kgMen,CleanJerk,610,False
3,HASSAN Mahmoud Hosny Elsayed,EGY,"Sep 04, 2005",100.34,A,200,-211,-212,200,102kgMen,CleanJerk,610,False
4,MASKALEU Yemialyan,AIN,"Dec 01, 2005",101.72,A,-185,185,-195,185,102kgMen,CleanJerk,610,False
5,OKASHEV Temirlan,KAZ,"Feb 20, 2004",101.94,A,-175,175,183,183,102kgMen,CleanJerk,610,False
6,ESFANDIARI Mohammad,IRI,"Nov 23, 2004",96.26,A,181,-191,-191,181,102kgMen,CleanJerk,610,False
7,BETEKHTIN Danil,KAZ,"Mar 07, 2004",101.74,A,-171,171,180,180,102kgMen,CleanJerk,610,False
8,DZIAMSKI Kacper,POL,"Mar 29, 2005",99.70,A,170,175,178,178,102kgMen,CleanJerk,610,False
9,LIN Jui-Li,TPE,"Jul 20, 2005",96.82,A,170,175,-180,175,102kgMen,CleanJerk,610,False
10,ZIOLKOWSKI Marcin,POL,"Oct 27, 2006",101.20,A,-175,175,-184,175,102kgMen,CleanJerk,610,False
11,GINEIKIS Neilas,LTU,"Oct 13, 2005",101.18,A,172,-177,-177,172,102kgMen,CleanJerk,610,False
12,SEVERO Jaxon,CAN,"Jan 13, 2005",101.88,A,-171,171,-178,171,102kgMen,CleanJerk,610,False
13,KOLAR David,CZE,"Aug 16, 2005",96.28,A,-168,168,-172,168,102kgMen,CleanJerk,610,False
1,MATYAKUBOV Shahzadbek,TKM,"Mar 01, 2004",101.96,A,175,216,391,---,102kgMen,Total,610,False
2,DE SOUZA PESSANHA Matheus,BRA,"Aug 27, 2005",100.86,A,168,215,383,---,102kgMen,Total,610,False
3,HASSAN Mahmoud Hosny Elsayed,EGY,"Sep 04, 2005",100.34,A,169,200,369,---,102kgMen,Total,610,False
4,MASKALEU Yemialyan,AIN,"Dec 01, 2005",101.72,A,167,185,352,---,102kgMen,Total,610,False
5,ESFANDIARI Mohammad,IRI,"Nov 23, 2004",96.26,A,162,181,343,---,102kgMen,Total,610,False
6,ZIOLKOWSKI Marcin,POL,"Oct 27, 2006",101.20,A,151,175,326,---,102kgMen,Total,610,False
7,OKASHEV Temirlan,KAZ,"Feb 20, 2004",101.94,A,140,183,323,---,102kgMen,Total,610,False
8,GINEIKIS Neilas,LTU,"Oct 13, 2005",101.18,A,150,172,322,---,102kgMen,Total,610,False
9,BETEKHTIN Danil,KAZ,"Mar 07, 2004",101.74,A,141,180,321,---,102kgMen,Total,610,False
10,LIN Jui-Li,TPE,"Jul 20, 2005",96.82,A,145,175,320,---,102kgMen,Total,610,False
11,DZIAMSKI Kacper,POL,"Mar 29, 2005",99.70,A,138,178,316,---,102kgMen,Total,610,False
12,SEVERO Jaxon,CAN,"Jan 13, 2005",101.88,A,140,171,311,---,102kgMen,Total,610,False
13,KOLAR David,CZE,"Aug 16, 2005",96.28,A,141,168,309,---,102kgMen,Total,610,False
1,SAKOVICH Uladzislau,AIN,"Dec 13, 2004",108.24,A,165,-170,170,170,109kgMen,Snatch,610,False
2,BURUN Muhammed Emin,TUR,"Oct 02, 2004",108.76,A,160,164,168,168,109kgMen,Snatch,610,False
3,EMADI Hassan,IRI,"Dec 15, 2004",107.72,A,157,160,163,163,109kgMen,Snatch,610,False
4,VEKUA Gurami,GEO,"Jan 05, 2004",108.96,A,156,159,162,162,109kgMen,Snatch,610,False
5,CAGLAR Taner,TUR,"Oct 04, 2004",108.90,A,-156,-157,158,158,109kgMen,Snatch,610,False
6,DIAZ MERCADO Daniel David,COL,"Feb 10, 2004",107.64,A,151,-157,157,157,109kgMen,Snatch,610,False
7,ALSALLAJ Asem Mousa Husam,JOR,"Jun 10, 2004",108.62,A,148,155,-158,155,109kgMen,Snatch,610,False
8,VARIVODA Maxim,KAZ,"Jul 07, 2004",104.86,A,140,145,-150,145,109kgMen,Snatch,610,False
9,GALAZ LANDEROS Eduardo,MEX,"Mar 31, 2004",107.04,A,130,137,142,142,109kgMen,Snatch,610,False
10,GARCIA RODRIGUES Jose Francisco,ESP,"Feb 23, 2007",108.20,A,130,-136,136,136,109kgMen,Snatch,610,False
1,SAKOVICH Uladzislau,AIN,"Dec 13, 2004",108.24,A,195,201,204,204,109kgMen,CleanJerk,610,False
2,VEKUA Gurami,GEO,"Jan 05, 2004",108.96,A,195,200,-205,200,109kgMen,CleanJerk,610,False
3,ALSALLAJ Asem Mousa Husam,JOR,"Jun 10, 2004",108.62,A,192,199,-204,199,109kgMen,CleanJerk,610,False
4,BURUN Muhammed Emin,TUR,"Oct 02, 2004",108.76,A,198,-204,-207,198,109kgMen,CleanJerk,610,False
5,DIAZ MERCADO Daniel David,COL,"Feb 10, 2004",107.64,A,185,191,-196,191,109kgMen,CleanJerk,610,False
6,EMADI Hassan,IRI,"Dec 15, 2004",107.72,A,-191,191,-201,191,109kgMen,CleanJerk,610,False
7,VARIVODA Maxim,KAZ,"Jul 07, 2004",104.86,A,170,171,179,179,109kgMen,CleanJerk,610,False
