rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
13,FANDINO GALVEZ Lucia,ESP,"Jan 16, 2005",63.90,B,-72,-72,72,72,64kgWomen,Snatch,579,False
14,WIBLING Siff,DEN,"Apr 30, 2003",63.30,B,71,-73,-73,71,64kgWomen,Snatch,579,False
15,KUPERMAN Neta,ISR,"Jan 03, 2004",59.75,B,62,65,68,68,64kgWomen,Snatch,579,False
---,UNNARSDOTTIR Ulfhildur Arna,ISL,"Jun 27, 2005",63.60,B,-74,-75,-75,---,64kgWomen,Snatch,579,False
---,KONONEN Olivia,FIN,"Jun 23, 2004",63.70,B,-68,-68,-68,---,64kgWomen,Snatch,579,False
1,GROSU Anca Georgiana,ROU,"Apr 13, 2004",62.50,A,110,115,-118,115,64kgWomen,CleanJerk,579,False
2,FYLYPIV Vitaliia,UKR,"Jan 29, 2003",63.95,A,109,112,114,114,64kgWomen,CleanJerk,579,False
3,PAYET Loane Marie Aurelia,FRA,"May 21, 2003",63.85,A,101,104,108,108,64kgWomen,CleanJerk,579,False
4,SLIPEK Zuzanna Maria,POL,"Aug 29, 2005",63.60,A,95,99,102,102,64kgWomen,CleanJerk,579,False
5,BAECKSTROEM Jannike Anna,FIN,"Aug 20, 2003",64.00,A,101,-105,-105,101,64kgWomen,CleanJerk,579,False
6,RETTENBERGER Nathalie,GER,"Jun 08, 2004",63.35,A,97,100,-103,100,64kgWomen,CleanJerk,579,False
7,DADERKO Alina,UKR,"Aug 07, 2007",60.65,A,94,96,98,98,64kgWomen,CleanJerk,579,False
8,VAN BEERS Merel,BEL,"Dec 21, 2005",63.40,B,92,95,97,97,64kgWomen,CleanJerk,579,False
9,NOVAK Alina,AUT,"Sep 12, 2003",63.55,A,96,-99,-101,96,64kgWomen,CleanJerk,579,False
10,FANDINO GALVEZ Lucia,ESP,"Jan 16, 2005",63.90,B,92,95,-98,95,64kgWomen,CleanJerk,579,False
11,UNNARSDOTTIR Ulfhildur Arna,ISL,"Jun 27, 2005",63.60,B,84,-92,92,92,64kgWomen,CleanJerk,579,False
12,EZZEDDINE Alissa,BEL,"Apr 18, 2003",62.90,B,-86,87,90,90,64kgWomen,CleanJerk,579,False
13,WIBLING Siff,DEN,"Apr 30, 2003",63.30,B,86,-89,-89,86,64kgWomen,CleanJerk,579,False
14,KONONEN Olivia,FIN,"Jun 23, 2004",63.70,B,80,-83,-83,80,64kgWomen,CleanJerk,579,False
15,KUPERMAN Neta,ISR,"Jan 03, 2004",59.75,B,-78,78,-84,78,64kgWomen,CleanJerk,579,False
---,HALMAC Alice Magda,ROU,"Mar 02, 2004",63.30,A,---,---,---,---,64kgWomen,CleanJerk,579,False
---,ARRASATE YARNOZ Naroa,ESP,"Feb 11, 2003",63.30,A,-101,-102,-103,---,64kgWomen,CleanJerk,579,False
1,FYLYPIV Vitaliia,UKR,"Jan 29, 2003",63.95,A,91,114,205,---,64kgWomen,Total,579,False
2,GROSU Anca Georgiana,ROU,"Apr 13, 2004",62.50,A,88,115,203,---,64kgWomen,Total,579,False
3,PAYET Loane Marie Aurelia,FRA,"May 21, 2003",63.85,A,83,108,191,---,64kgWomen,Total,579,False
4,SLIPEK Zuzanna Maria,POL,"Aug 29, 2005",63.60,A,81,102,183,---,64kgWomen,Total,579,False
5,RETTENBERGER Nathalie,GER,"Jun 08, 2004",63.35,A,82,100,182,---,64kgWomen,Total,579,False
6,BAECKSTROEM Jannike Anna,FIN,"Aug 20, 2003",64.00,A,81,101,182,---,64kgWomen,Total,579,False
7,DADERKO Alina,UKR,"Aug 07, 2007",60.65,A,78,98,176,---,64kgWomen,Total,579,False
8,NOVAK Alina,AUT,"Sep 12, 2003",63.55,A,76,96,172,---,64kgWomen,Total,579,False
9,VAN BEERS Merel,BEL,"Dec 21, 2005",63.40,B,74,97,171,---,64kgWomen,Total,579,False
10,FANDINO GALVEZ Lucia,ESP,"Jan 16, 2005",63.90,B,72,95,167,---,64kgWomen,Total,579,False
11,EZZEDDINE Alissa,BEL,"Apr 18, 2003",62.90,B,72,90,162,---,64kgWomen,Total,579,False
12,WIBLING Siff,DEN,"Apr 30, 2003",63.30,B,71,86,157,---,64kgWomen,Total,579,False
13,KUPERMAN Neta,ISR,"Jan 03, 2004",59.75,B,68,78,146,---,64kgWomen,Total,579,False
---,UNNARSDOTTIR Ulfhildur Arna,ISL,"Jun 27, 2005",63.60,B,---,92,---,---,64kgWomen,Total,579,False
---,HALMAC Alice Magda,ROU,"Mar 02, 2004",63.30,A,90,---,---,---,64kgWomen,Total,579,False
---,ARRASATE YARNOZ Naroa,ESP,"Feb 11, 2003",63.30,A,84,---,---,---,64kgWomen,Total,579,False
---,KONONEN Olivia,FIN,"Jun 23, 2004",63.70,B,---,80,---,---,64kgWomen,Total,579,False
1,MARACH Monika,POL,"Apr 16, 2004",69.75,A,98,-100,-101,98,71kgWomen,Snatch,579,False
2,YLISOINI Anna Janette Tellervo,FIN,"Apr 06, 2006",70.75,A,-96,-96,96,96,71kgWomen,Snatch,579,False
3,DOLEGA Martyna,POL,"May 13, 2005",70.80,A,-95,-95,95,95,71kgWomen,Snatch,579,False
4,LUOSTARINEN Aino Enni Inkeri,FIN,"May 15, 2003",67.20,A,85,89,-92,89,71kgWomen,Snatch,579,False
5,SUKIASYAN Alina,ARM,"Jan 04, 2006",69.70,A,83,86,-89,86,71kgWomen,Snatch,579,False
6,RUIZ ESPINO Erika,ESP,"Mar 11, 2005",70.65,A,79,82,84,84,71kgWomen,Snatch,579,False
7,SZALAI Lili,HUN,"Apr 11, 2004",67.55,A,80,-84,84,84,71kgWomen,Snatch,579,False
8,FRIEL Erin,GBR,"Dec 15, 2004",70.40,A,-82,-82,82,82,71kgWomen,Snatch,579,False
9,SVRCKOVA Laura,SVK,"Sep 03, 2005",69.95,A,73,-76,76,76,71kgWomen,Snatch,579,False
1,DOLEGA Martyna,POL,"May 13, 2005",70.80,A,113,119,121,121,71kgWomen,CleanJerk,579,False
2,YLISOINI Anna Janette Tellervo,FIN,"Apr 06, 2006",70.75,A,116,119,-121,119,71kgWomen,CleanJerk,579,False
3,LUOSTARINEN Aino Enni Inkeri,FIN,"May 15, 2003",67.20,A,108,112,116,116,71kgWomen,CleanJerk,579,False
4,MARACH Monika,POL,"Apr 16, 2004",69.75,A,115,-118,----,115,71kgWomen,CleanJerk,579,False
5,SUKIASYAN Alina,ARM,"Jan 04, 2006",69.70,A,100,-104,104,104,71kgWomen,CleanJerk,579,False
6,SZALAI Lili,HUN,"Apr 11, 2004",67.55,A,100,103,-105,103,71kgWomen,CleanJerk,579,False
7,FRIEL Erin,GBR,"Dec 15, 2004",70.40,A,-101,101,-104,101,71kgWomen,CleanJerk,579,False
8,RUIZ ESPINO Erika,ESP,"Mar 11, 2005",70.65,A,99,-103,-104,99,71kgWomen,CleanJerk,579,False
9,SVRCKOVA Laura,SVK,"Sep 03, 2005",69.95,A,-95,95,-99,95,71kgWomen,CleanJerk,579,False
1,DOLEGA Martyna,POL,"May 13, 2005",70.80,A,95,121,216,---,71kgWomen,Total,579,False
2,YLISOINI Anna Janette Tellervo,FIN,"Apr 06, 2006",70.75,A,96,119,215,---,71kgWomen,Total,579,False
3,MARACH Monika,POL,"Apr 16, 2004",69.75,A,98,115,213,---,71kgWomen,Total,579,False
4,LUOSTARINEN Aino Enni Inkeri,FIN,"May 15, 2003",67.20,A,89,116,205,---,71kgWomen,Total,579,False
5,SUKIASYAN Alina,ARM,"Jan 04, 2006",69.70,A,86,104,190,---,71kgWomen,Total,579,False
6,SZALAI Lili,HUN,"Apr 11, 2004",67.55,A,84,103,187,---,71kgWomen,Total,579,False
7,RUIZ ESPINO Erika,ESP,"Mar 11, 2005",70.65,A,84,99,183,---,71kgWomen,Total,579,False
8,FRIEL Erin,GBR,"Dec 15, 2004",70.40,A,82,101,183,---,71kgWomen,Total,579,False
9,SVRCKOVA Laura,SVK,"Sep 03, 2005",69.95,A,76,95,171,---,71kgWomen,Total,579,False
1,CIUBOTARU Alexandrina,MDA,"Sep 17, 2005",75.60,A,90,-93,93,93,76kgWomen,Snatch,579,False
2,GERCEKDEN Burcu Ildem,TUR,"Jan 20, 2006",71.95,A,87,90,92,92,76kgWomen,Snatch,579,False
3,BROWN Isabella Beatrice,GBR,"Aug 02, 2004",75.05,A,83,86,90,90,76kgWomen,Snatch,579,False
4,VIOL Laura,GER,"Sep 29, 2005",75.30,A,-85,85,89,89,76kgWomen,Snatch,579,False
5,BUDAI Petronela Adriana,ROU,"May 31, 2006",73.45,A,83,87,-91,87,76kgWomen,Snatch,579,False
6,AMROYAN Anna,ARM,"Jun 05, 2006",75.60,A,85,-90,-90,85,76kgWomen,Snatch,579,False
7,HORNE Lea Berle,NOR,"Jul 07, 2005",75.65,A,85,-88,-88,85,76kgWomen,Snatch,579,False
8,KAROLAK Maria,POL,"Oct 05, 2003",72.40,A,85,-87,-88,85,76kgWomen,Snatch,579,False
9,HORMAVIRTA Minni Maria Alexandra,FIN,"Sep 08, 2008",73.35,A,80,-84,84,84,76kgWomen,Snatch,579,False
10,STEINER Victoria,AUT,"Sep 26, 2003",73.25,A,83,-87,-87,83,76kgWomen,Snatch,579,False
11,VIKTORINOVA Natalia,SVK,"Jun 14, 2005",71.05,A,68,71,74,74,76kgWomen,Snatch,579,False
12,O MOORE Aoife,IRL,"Jan 16, 2003",75.35,A,64,66,68,68,76kgWomen,Snatch,579,False
---,PEDERSEN Tine Rognaldsen,NOR,"Mar 14, 2004",75.05,A,-85,-87,-87,---,76kgWomen,Snatch,579,False
1,CIUBOTARU Alexandrina,MDA,"Sep 17, 2005",75.60,A,113,117,-120,117,76kgWomen,CleanJerk,579,False
2,GERCEKDEN Burcu Ildem,TUR,"Jan 20, 2006",71.95,A,-112,112,116,116,76kgWomen,CleanJerk,579,False
3,AMROYAN Anna,ARM,"Jun 05, 2006",75.60,A,110,115,-119,115,76kgWomen,CleanJerk,579,False
4,HORNE Lea Berle,NOR,"Jul 07, 2005",75.65,A,110,115,-118,115,76kgWomen,CleanJerk,579,False
5,BROWN Isabella Beatrice,GBR,"Aug 02, 2004",75.05,A,105,109,113,113,76kgWomen,CleanJerk,579,False
6,BUDAI Petronela Adriana,ROU,"May 31, 2006",73.45,A,-105,107,111,111,76kgWomen,CleanJerk,579,False
7,PEDERSEN Tine Rognaldsen,NOR,"Mar 14, 2004",75.05,A,106,-109,110,110,76kgWomen,CleanJerk,579,False
8,VIOL Laura,GER,"Sep 29, 2005",75.30,A,107,-111,-111,107,76kgWomen,CleanJerk,579,False
9,HORMAVIRTA Minni Maria Alexandra,FIN,"Sep 08, 2008",73.35,A,-107,107,-114,107,76kgWomen,CleanJerk,579,False
10,KAROLAK Maria,POL,"Oct 05, 2003",72.40,A,105,-110,-112,105,76kgWomen,CleanJerk,579,False
11,STEINER Victoria,AUT,"Sep 26, 2003",73.25,A,103,-107,-109,103,76kgWomen,CleanJerk,579,False
12,VIKTORINOVA Natalia,SVK,"Jun 14, 2005",71.05,A,-95,95,98,98,76kgWomen,CleanJerk,579,False
13,O MOORE Aoife,IRL,"Jan 16, 2003",75.35,A,91,94,-98,94,76kgWomen,CleanJerk,579,False
1,CIUBOTARU Alexandrina,MDA,"Sep 17, 2005",75.60,A,93,117,210,---,76kgWomen,Total,579,False
2,GERCEKDEN Burcu Ildem,TUR,"Jan 20, 2006",71.95,A,92,116,208,---,76kgWomen,Total,579,False
3,BROWN Isabella Beatrice,GBR,"Aug 02, 2004",75.05,A,90,113,203,---,76kgWomen,Total,579,False
4,AMROYAN Anna,ARM,"Jun 05, 2006",75.60,A,85,115,200,---,76kgWomen,Total,579,False
5,HORNE Lea Berle,NOR,"Jul 07, 2005",75.65,A,85,115,200,---,76kgWomen,Total,579,False
6,BUDAI Petronela Adriana,ROU,"May 31, 2006",73.45,A,87,111,198,---,76kgWomen,Total,579,False
7,VIOL Laura,GER,"Sep 29, 2005",75.30,A,89,107,196,---,76kgWomen,Total,579,False
8,HORMAVIRTA Minni Maria Alexandra,FIN,"Sep 08, 2008",73.35,A,84,107,191,---,76kgWomen,Total,579,False
9,KAROLAK Maria,POL,"Oct 05, 2003",72.40,A,85,105,190,---,76kgWomen,Total,579,False
10,STEINER Victoria,AUT,"Sep 26, 2003",73.25,A,83,103,186,---,76kgWomen,Total,579,False
11,VIKTORINOVA Natalia,SVK,"Jun 14, 2005",71.05,A,74,98,172,---,76kgWomen,Total,579,False
12,O MOORE Aoife,IRL,"Jan 16, 2003",75.35,A,68,94,162,---,76kgWomen,Total,579,False
13,PEDERSEN Tine Rognaldsen,NOR,"Mar 14, 2004",75.05,A,---,110,110,---,76kgWomen,Total,579,False
1,GADELIA Natia,GEO,"Jun 07, 2004",80.90,A,93,96,-98,96,81kgWomen,Snatch,579,False
2,POGHOSYAN Emma,ARM,"Aug 26, 2006",80.75,A,-90,90,-94,90,81kgWomen,Snatch,579,False
3,KOHLER Fanny,SWE,"Mar 13, 2006",80.35,A,-76,76,80,80,81kgWomen,Snatch,579,False
1,GADELIA Natia,GEO,"Jun 07, 2004",80.90,A,116,120,123,123,81kgWomen,CleanJerk,579,False
2,POGHOSYAN Emma,ARM,"Aug 26, 2006",80.75,A,111,121,-130,121,81kgWomen,CleanJerk,579,False
3,KOHLER Fanny,SWE,"Mar 13, 2006",80.35,A,86,90,93,93,81kgWomen,CleanJerk,579,False
1,GADELIA Natia,GEO,"Jun 07, 2004",80.90,A,96,123,219,---,81kgWomen,Total,579,False
2,POGHOSYAN Emma,ARM,"Aug 26, 2006",80.75,A,90,121,211,---,81kgWomen,Total,579,False
3,KOHLER Fanny,SWE,"Mar 13, 2006",80.35,A,80,93,173,---,81kgWomen,Total,579,False
1,MURGVLIANI Mariam,GEO,"Dec 05, 2006",83.85,A,95,100,102,102,87kgWomen,Snatch,579,False
2,CAN Busra,TUR,"May 04, 2006",86.30,A,95,98,101,101,87kgWomen,Snatch,579,False
3,KLUG Kiara,GER,"Apr 12, 2003",85.55,A,90,92,96,96,87kgWomen,Snatch,579,False
4,SWEENEY Emily McGregor,GBR,"Feb 16, 2004",86.50,A,86,89,91,91,87kgWomen,Snatch,579,False
5,KOZERA Katarzyna Marta,POL,"Jan 19, 2006",81.70,A,82,85,88,88,87kgWomen,Snatch,579,False
6,KOZAK Sofiia,UKR,"Oct 19, 2007",83.25,A,82,85,86,86,87kgWomen,Snatch,579,False
7,ARAKELYAN Margarita,ARM,"Feb 10, 2003",84.95,A,85,-89,-89,85,87kgWomen,Snatch,579,False
8,NOWAK Weronika,POL,"Jan 04, 2004",81.30,A,80,84,-87,84,87kgWomen,Snatch,579,False
9,HUSEYNZADA Rahila,AZE,"Feb 10, 2005",82.65,A,-84,84,-89,84,87kgWomen,Snatch,579,False
10,BUSE Mihaela Elena,ROU,"Jan 15, 2005",85.00,A,75,80,83,83,87kgWomen,Snatch,579,False
1,MURGVLIANI Mariam,GEO,"Dec 05, 2006",83.85,A,118,123,127,127,87kgWomen,CleanJerk,579,False
2,CAN Busra,TUR,"May 04, 2006",86.30,A,120,125,-129,125,87kgWomen,CleanJerk,579,False
3,KLUG Kiara,GER,"Apr 12, 2003",85.55,A,110,115,-119,115,87kgWomen,CleanJerk,579,False
4,ARAKELYAN Margarita,ARM,"Feb 10, 2003",84.95,A,111,-116,-116,111,87kgWomen,CleanJerk,579,False
5,HUSEYNZADA Rahila,AZE,"Feb 10, 2005",82.65,A,-105,-107,108,108,87kgWomen,CleanJerk,579,False
6,KOZAK Sofiia,UKR,"Oct 19, 2007",83.25,A,101,105,107,107,87kgWomen,CleanJerk,579,False
7,SWEENEY Emily McGregor,GBR,"Feb 16, 2004",86.50,A,-106,106,-112,106,87kgWomen,CleanJerk,579,False
8,KOZERA Katarzyna Marta,POL,"Jan 19, 2006",81.70,A,-102,-102,102,102,87kgWomen,CleanJerk,579,False
9,BUSE Mihaela Elena,ROU,"Jan 15, 2005",85.00,A,90,95,100,100,87kgWomen,CleanJerk,579,False
10,NOWAK Weronika,POL,"Jan 04, 2004",81.30,A,93,-98,-100,93,87kgWomen,CleanJerk,579,False
1,MURGVLIANI Mariam,GEO,"Dec 05, 2006",83.85,A,102,127,229,---,87kgWomen,Total,579,False
2,CAN Busra,TUR,"May 04, 2006",86.30,A,101,125,226,---,87kgWomen,Total,579,False
3,KLUG Kiara,GER,"Apr 12, 2003",85.55,A,96,115,211,---,87kgWomen,Total,579,False
4,SWEENEY Emily McGregor,GBR,"Feb 16, 2004",86.50,A,91,106,197,---,87kgWomen,Total,579,False
5,ARAKELYAN Margarita,ARM,"Feb 10, 2003",84.95,A,85,111,196,---,87kgWomen,Total,579,False
6,KOZAK Sofiia,UKR,"Oct 19, 2007",83.25,A,86,107,193,---,87kgWomen,Total,579,False
7,HUSEYNZADA Rahila,AZE,"Feb 10, 2005",82.65,A,84,108,192,---,87kgWomen,Total,579,False
8,KOZERA Katarzyna Marta,POL,"Jan 19, 2006",81.70,A,88,102,190,---,87kgWomen,Total,579,False
9,BUSE Mihaela Elena,ROU,"Jan 15, 2005",85.00,A,83,100,183,---,87kgWomen,Total,579,False
10,NOWAK Weronika,POL,"Jan 04, 2004",81.30,A,84,93,177,---,87kgWomen,Total,579,False
1,SUREN Tuana,TUR,"May 01, 2006",93.55,A,97,102,106,106,+87kgWomen,Snatch,579,False
2,CEVIK Fatmagul,TUR,"Oct 05, 2005",103.55,A,97,101,105,105,+87kgWomen,Snatch,579,False
3,AVANESYAN Julieta,ARM,"Jul 27, 2005",116.60,A,90,94,96,96,+87kgWomen,Snatch,579,False
4,DAVIDUTA Gabriela,ROU,"Oct 18, 2003",106.70,A,85,91,95,95,+87kgWomen,Snatch,579,False
5,KALASHNYK Hanna,UKR,"Aug 22, 2006",89.95,A,85,89,92,92,+87kgWomen,Snatch,579,False
6,ENGEL Rotem,ISR,"Dec 25, 2004",101.15,A,73,78,81,81,+87kgWomen,Snatch,579,False
7,ADER Adelle,EST,"Dec 20, 2003",96.20,A,77,-81,81,81,+87kgWomen,Snatch,579,False
---,MIKHEL Eszter,HUN,"Jan 21, 2005",96.90,A,-78,-78,-78,---,+87kgWomen,Snatch,579,False
1,SUREN Tuana,TUR,"May 01, 2006",93.55,A,125,130,133,133,+87kgWomen,CleanJerk,579,False
2,CEVIK Fatmagul,TUR,"Oct 05, 2005",103.55,A,120,125,129,129,+87kgWomen,CleanJerk,579,False
3,KALASHNYK Hanna,UKR,"Aug 22, 2006",89.95,A,109,113,119,119,+87kgWomen,CleanJerk,579,False
4,AVANESYAN Julieta,ARM,"Jul 27, 2005",116.60,A,112,115,118,118,+87kgWomen,CleanJerk,579,False
5,DAVIDUTA Gabriela,ROU,"Oct 18, 2003",106.70,A,-105,105,111,111,+87kgWomen,CleanJerk,579,False
6,MIKHEL Eszter,HUN,"Jan 21, 2005",96.90,A,93,-98,98,98,+87kgWomen,CleanJerk,579,False
7,ENGEL Rotem,ISR,"Dec 25, 2004",101.15,A,93,97,-102,97,+87kgWomen,CleanJerk,579,False
8,ADER Adelle,EST,"Dec 20, 2003",96.20,A,88,93,95,95,+87kgWomen,CleanJerk,579,False
1,SUREN Tuana,TUR,"May 01, 2006",93.55,A,106,133,239,---,+87kgWomen,Total,579,False
2,CEVIK Fatmagul,TUR,"Oct 05, 2005",103.55,A,105,129,234,---,+87kgWomen,Total,579,False
3,AVANESYAN Julieta,ARM,"Jul 27, 2005",116.60,A,96,118,214,---,+87kgWomen,Total,579,False
4,KALASHNYK Hanna,UKR,"Aug 22, 2006",89.95,A,92,119,211,---,+87kgWomen,Total,579,False
5,DAVIDUTA Gabriela,ROU,"Oct 18, 2003",106.70,A,95,111,206,---,+87kgWomen,Total,579,False
6,ENGEL Rotem,ISR,"Dec 25, 2004",101.15,A,81,97,178,---,+87kgWomen,Total,579,False
7,ADER Adelle,EST,"Dec 20, 2003",96.20,A,81,95,176,---,+87kgWomen,Total,579,False
---,MIKHEL Eszter,HUN,"Jan 21, 2005",96.90,A,---,98,---,---,+87kgWomen,Total,579,False
