athlete_id,name,name_alt,date_of_birth,gender,nations
123,ABDULLAH Rahmat Erwin,NA,2000-10-13,M,INA
2250,BIN MAT SULAIMAN Muhammad Rashdan,NA,2000-10-13,M,MAS
4780,ERWIN ABDULLAH Rahmat,NA,2000-10-13,M,INA
10279,MAT SULAIMAN Muhamad Rashdan,NA,2000-10-13,M,MAS
14806,SERHEIEV Oleksandr,NA,2000-10-13,M,UKR
11878,NUR Shafika Binti Samsuddin,NA,2000-10-15,W,MAS
575,AL-KHANJARI Amur Salim Ramadhan,NA,2000-10-16,M,OMA
4461,DUL Adam,NA,2000-10-16,M,HUN
14477,SANKET MAHADEV Sargar,NA,2000-10-16,M,IND
14547,SARGAR Sanket Mahadev,NA,2000-10-16,M,IND
2269,BIST Vishal Singh,NA,2000-10-17,M,NEP
5725,GOMEZ ORTIZ Geiner Johany,NA,2000-10-17,M,CRC
6806,HU Xinzhu,NA,2000-10-17,M,CHN
10009,MANEIRO Nerwis,NA,2000-10-17,M,VEN
10396,MC KIBBIN Emily,NA,2000-10-17,W,SCO
637,ALASIF Hassan Mohammed M,NA,2000-10-18,M,KSA
5505,GAUDRY Mia Laine,NA,2000-10-18,W,AUS
16096,TCHEMO TATEU Sophie Mariette,NA,2000-10-18,W,CMR
7366,JEONG Yonghun,NA,2000-10-19,M,KOR
9163,LELEIKA Germanas,NA,2000-10-20,M,LTU
3722,CRUZ Sean,NA,2000-10-21,M,PUR
3521,CIOBANU Andrei Cosmin,NA,2000-10-22,M,ROU
4245,DIMITROVA Dayana Dimitrova,NA,2000-10-22,W,BUL
4696,EMDU Ailada,NA,2000-10-23,W,THA
12107,ONDO NSI Arsenio,NA,2000-10-24,M,GEQ
5344,GALDIKAS Darius,NA,2000-10-26,M,LTU
5632,GIORGIO Marco,NA,2000-10-26,M,ARG
13244,QUAN Dac Tri,NA,2000-10-26,M,VIE
9410,LITTLEWOOD Taylor Mackenzie,NA,2000-10-26,W,CAN
14094,RUIZ Leandro,NA,2000-10-27,M,ARG
11512,"NASCIMENTO AMARO Laura",NA,2000-10-27,W,BRA
11516,"NASCIMIENTO Laura",NA,2000-10-27,W,BRA
6133,GWYN Piper Jayne,NA,2000-10-28,W,NZL
13381,RAMADANI Kristi,NA,2000-10-29,M,ALB
9734,LUU Thi Chuc My,NA,2000-10-30,W,VIE
10712,MILLAN MALDONADO Natalia Mari,NA,2000-10-30,W,PUR
1628,AZIMOVA Sabina,NA,2000-11-02,W,AZE
2491,BREAHNA Dumitru,NA,2000-11-03,M,ROU
15392,SOMBOON-UAN Thada,NA,2000-11-03,M,THA
8756,KUNPATEE Jinnapat,NA,2000-11-03,W,THA
11693,NGUYEN Thi Thuy Tien,NA,2000-11-03,W,VIE
13141,PRIOR Laura Clair,NA,2000-11-03,W,AUS
4137,DEREVYANKO Nazar,NA,2000-11-04,M,UKR
7152,IVANOU Dzmitry,NA,2000-11-04,M,BLR
7274,JARQUIN GONZALEZ Jessica,NA,2000-11-04,W,MEX
7275,JARQUIN Jessica,NA,2000-11-04,W,MEX
1373,AROCKIYA ALISH RAMASUM,NA,2000-11-05,W,IND
2497,BREITNER Vivien,NA,2000-11-05,W,HUN
13388,RAMASUNDARA PANDI Arockiya Alish,NA,2000-11-05,W,IND
13169,PRYLYPKO Vladyslav,NA,2000-11-06,M,UKR
13627,REYES VIDAL Jair Abimelet,NA,2000-11-07,M,ECU
7999,KETILSDOTTIR Katla Bjoerk,NA,2000-11-08,W,ISL
5145,FISCHER Sarah,NA,2000-11-09,W,AUT
17642,YAYLA Gamze,NA,2000-11-09,W,TUR
3936,DAVILA SUAREZ Rafaafak Christofer,NA,2000-11-10,M,VEN
17531,YAKOV Rosen Yanchev,NA,2000-11-10,M,BUL
6905,HUSIEVA Kateryna,NA,2000-11-10,W,UKR
1783,BALLENA VIDAURRE James Paul,NA,2000-11-11,M,PER
13708,RIKLON Mike Enricel,NA,2000-11-11,M,MHL
2923,CARRETTO Sabina,NA,2000-11-12,W,ITA
4153,DESTRIBATS Manon,NA,2000-11-12,W,FRA
7536,JUMABAYEVA Nilufar,NA,2000-11-12,W,TKM
8819,KUZGANBAYEVA Karina,NA,2000-11-13,W,KAZ
17207,WANG Tzu-Ling,NA,2000-11-13,W,TPE
16860,VARGAS VIGORENA Ignacio Omar,NA,2000-11-14,M,CHI
17067,VIVEROS SANCHEZ Hector Andres,NA,2000-11-14,M,COL
3864,DANIELS Lamees,NA,2000-11-14,W,RSA
2982,CASTRO PEREZ Miguel Jesus,NA,2000-11-16,M,CUB
8111,KHOJIEV Azimjon,NA,2000-11-16,M,UZB
6849,HUANG Yu-Han,NA,2000-11-16,W,TPE
4732,ENRIQUE Christians,NA,2000-11-17,M,RSA
15605,STOWERS Feagaiga,NA,2000-11-17,W,SAM
15400,SONG Haihua,NA,2000-11-19,M,CHN
8716,KUDLASZYK Natalia Aloiza,NA,2000-11-19,W,POL
1702,BAGRATYAN Babken,NA,2000-11-20,M,ARM
11496,"NARCISI Roel",NA,2000-11-20,M,ITA
15240,SITI Noralyaa Binti Mat Marzuki,NA,2000-11-20,W,MAS
3046,CERVESATO Mattia,NA,2000-11-21,M,ITA
17834,ZAHANI Toufik,NA,2000-11-22,M,ALG
11864,NUNEZ GONZALEZ Moyra Paola M,NA,2000-11-22,W,CHI
16071,TAVANANUA Makare Elenoa-Naomie K,NA,2000-11-22,W,NZL
12817,PHAN Ba Son,NA,2000-11-23,M,VIE
1592,AYAD Mohamed Said Fathi Said,NA,2000-11-24,M,EGY
5664,GOCMENOGLU Yusuf,NA,2000-11-24,M,TUR
10591,MERDENOV Arsen,NA,2000-11-24,M,RUS
2785,CALMA Dayalani Reiko Vida,NA,2000-11-24,W,GUM
17332,WILBUR Thomas,NA,2000-11-25,M,VAN
5800,GOODMAN Caleb Munro,NA,2000-11-28,M,USA
12237,OTGONBAYAR Buyantogtokh,NA,2000-11-28,M,MGL
12599,PAVON Axel,NA,2000-11-28,M,HON
470,AKWEI David,NA,2000-11-29,M,GHA
10450,MECHICHI Mohamed Aziz,NA,2000-11-29,M,TUN
15489,SPRUZA Linda,NA,2000-11-29,W,LAT
9142,LEE Youngmin,NA,2000-12-01,M,KOR
13130,PRIETO Johana,NA,2000-12-02,W,PAR
1892,BARTECEK Jakub,NA,2000-12-04,M,CZE
14948,SHCHAPANAVA Alina,NA,2000-12-04,W,AIN
14924,SHARIFIKELARIJANI Ayat,NA,2000-12-05,M,IRI
2261,BIRK David,NA,2000-12-06,M,SLO
9921,MALA Jaylyn,NA,2000-12-06,W,SOL
2975,CASTRO GIL Armando,NA,2000-12-08,M,COL
4255,DIMOV Robert Valentinov,NA,2000-12-08,M,BUL
12724,PEREZ Nahani,NA,2000-12-08,W,MEX
8633,KOZUCHOWSKA Marta,NA,2000-12-09,W,POL
10026,MANITSA Sythanith,NA,2000-12-09,W,LAO
12377,PALACIOS DAJOMES Angie Paola,NA,2000-12-09,W,ECU
7980,KEREKES Patrik,NA,2000-12-10,M,HUN
936,ALQASEM Bandar Yousef M,NA,2000-12-11,M,KSA
10060,MANUMUA Kuinini Juanita Mechteld,NA,2000-12-12,W,"TGA, USA"
3207,CHEN Hsiang-Yu,NA,2000-12-14,M,TPE
13027,POONIA Abhishek,NA,2000-12-15,M,IND
7374,JERRY Anak Gawan,NA,2000-12-16,M,MAS
17910,ZAWADKA Jakub,NA,2000-12-16,M,POL
13946,ROMANAK Tomas,NA,2000-12-18,M,SVK
12039,OLAH Natalia Katalin,NA,2000-12-18,W,HUN
2482,BRATLI Marcus,NA,2000-12-19,M,NOR
8359,KLEVTSOV Nikita,NA,2000-12-19,M,EST
6716,HORVATH Adrienn,NA,2000-12-20,W,HUN
16181,THOMA Narma,NA,2000-12-21,W,NRU
1001,ALVAREZ Agustina,NA,2000-12-22,W,ARG
14012,ROSS Aleah Rajean,NA,2000-12-22,W,USA
9411,LITVIN Aliaksei,NA,2000-12-23,M,BLR
730,ALFIAH Ramadani Tsabitha,NA,2000-12-23,W,INA
6783,HSIEH Hsin-Ping,NA,2000-12-23,W,TPE
13382,RAMADANI Tsabitha Alfiah,NA,2000-12-23,W,INA
3956,DAVRANBEK Hasanbayev,NA,2000-12-24,M,TKM
6337,HASANBAYEV Davranbek,NA,2000-12-24,M,TKM
1119,ANANGONO PADILLA Emily Yajaira,NA,2000-12-24,W,ECU
11426,"NAJAFILORESTANI Hossein",NA,2000-12-25,M,IRI
1437,ASANBEK KYZY Akmaral,NA,2000-12-25,W,KGZ
3786,DA SILVA Thiago Felix,NA,2000-12-26,M,BRA
5023,FELIX DA SILVA Thiago,NA,2000-12-26,M,BRA
5025,FELIX Thiago,NA,2000-12-26,M,BRA
16929,VELASQUEZ SILVA Roman Alexis,NA,2000-12-26,M,CHI
13876,RODRIGUEZ MARTINEZ Yaritcelis Daniela,NA,2000-12-26,W,VEN
3553,CLOHESY Kalah,NA,2000-12-27,W,AUS
2805,CAMBARIJAN Leonida,NA,2000-12-28,W,PHI
5071,FERNANDEZ Massiel,NA,2000-12-30,W,PAN
179,ABRAMOVICH Kiryl,NA,2000-12-31,M,BLR
1806,BANGURA Kalilu,NA,2001-01-01,M,SLE
3657,COSKUN Ismet Samed,NA,2001-01-01,M,TUR
4076,DELAILOMALOMA Baleisuva E.,NA,2001-01-01,M,FIJ
4870,FAAGU Anahken Willie,NA,2001-01-01,M,ASA
7075,IOANE Vaipava,NA,2001-01-01,M,SAM
7290,JASVEER Singh,NA,2001-01-01,M,IND
7796,KARIM Sid Ali,NA,2001-01-01,M,ALG
11468,"NANAI LIVI Maeu",NA,2001-01-01,M,SAM
11705,NGUYEN Van Hieu,NA,2001-01-01,M,VIE
13375,RAMADAN Islam,NA,2001-01-01,M,EGY
15877,TAFI John,NA,2001-01-01,M,SAM
16413,TREJO GONZALEZ Carlos David,NA,2001-01-01,M,VEN
16533,TUOVINEN Matias,NA,2001-01-01,M,FIN
215,ACIKGOZ Hatice,NA,2001-01-01,W,TUR
844,ALLAHELDIN Radwa,NA,2001-01-01,W,EGY
4972,FATMA Ibrahiem Metwally,NA,2001-01-01,W,EGY
4974,FATNASSI Mariem,NA,2001-01-01,W,TUN
7304,JAWEHER Guesmi,NA,2001-01-01,W,TUN
10055,MANUEL Cheyanne Maili,NA,2001-01-01,W,NMI
10530,MELSANDI Yuripah,NA,2001-01-01,W,INA
13306,RADWA Alla El Dein El Said,NA,2001-01-01,W,EGY
16013,TANITA Telea,NA,2001-01-01,W,SAM
16029,TAREK Warda,NA,2001-01-01,W,EGY
11932,O Won Gwan,NA,2001-01-02,M,PRK
12504,PAREDES VASQUEZ Maria Angelita,NA,2001-01-02,W,PER
17736,YOSHITAKE Atsuko,NA,2001-01-02,W,JPN
1241,ANTONY Kristo,NA,2001-01-03,M,CRO
8668,KRISTO Antony,NA,2001-01-03,M,CRO
13265,QUINONES Luis Miguel,NA,2001-01-03,M,COL
15142,SIMARD Youri,NA,2001-01-03,M,CAN
1147,ANDRADE HERNANDEZ Alejandro,NA,2001-01-04,M,MEX
11955,OCHILOVA Shodmonoy,NA,2001-01-04,W,UZB
14132,RUTKOWSKA Milena,NA,2001-01-04,W,POL
14133,RUTKOWSKA Paulina,NA,2001-01-04,W,POL
15497,SREYNITH Roeun,NA,2001-01-04,W,CAM
11876,NUR Hannis Bin Abu Bakar,NA,2001-01-05,M,MAS
3101,CHANG Hsiu-Wei,NA,2001-01-07,M,TPE
10067,MANZANO Andres,NA,2001-01-07,M,COL
836,ALKHASOV Alimardan,NA,2001-01-08,M,AZE
3390,CHOE Son Nam,NA,2001-01-08,M,PRK
6116,GUTIERREZ RENTERIA Kevin Alexander,NA,2001-01-08,M,COL
5974,GUANCHE MENDEZ Angie Dinora,NA,2001-01-08,W,MEX
11167,MOYA Maria Sol,NA,2001-01-08,W,ARG
11169,MOYA Sol,NA,2001-01-08,W,ARG
17624,YAO Yu-Syuan,NA,2001-01-08,W,TPE
4003,DE LA ROSA LEMUS Billy,NA,2001-01-09,M,GUA
14097,RUIZ PEREZ Jennifer Jenyra,NA,2001-01-09,W,PUR
3106,CHANG Tsung-Hsien,NA,2001-01-10,M,TPE
16659,URBANOVICH Anton,NA,2001-01-10,M,BLR
11158,MOUSSA Amal Mohamed Tawfik,NA,2001-01-10,W,EGY
16961,VERA AGUDELO Paula Natalia,NA,2001-01-10,W,COL
1322,ARENA Christian Antonio,NA,2001-01-11,M,ITA
4800,ESCUDERO Ivan,NA,2001-01-11,M,ECU
4802,ESCUDERO ORDOEZ Ivan Andres,NA,2001-01-11,M,ECU
4803,ESCUDERO ORDONEZ Ivan Andres,NA,2001-01-11,M,ECU
15270,SKUGGEDAL Helene,NA,2001-01-11,W,NOR
14441,SANCHEZ TRINIDAD Jan Anthony,NA,2001-01-12,M,PUR
586,AL-SAEDI Hadeel Salim Neamah,NA,2001-01-13,W,IRQ
6153,HADEEL Alsaedi,NA,2001-01-13,W,IRQ
6544,HERRERA ARRONTE Jose Enrique,NA,2001-01-14,M,CUB
6548,HERRERA Jose,NA,2001-01-14,M,CUB
12279,OVIEDO Leonel Alejandro,NA,2001-01-14,M,ARG
789,ALICI Burcu,NA,2001-01-14,W,TUR
790,ALICI Duygu,NA,2001-01-14,W,TUR
12573,PATIL Ananya Vijay,NA,2001-01-14,W,IND
14310,SALAZAR CORTES Diego Alfonso,NA,2001-01-15,M,CHI
8932,LALUJA Eden Sara,LALUJA Eden,2001-01-15,W,ISR
16936,VELAZCO RODRIGUEZ Cristopher Renato,NA,2001-01-16,M,PER
1366,ARNAUTOVIC Rian,NA,2001-01-17,M,BIH
1139,ANDO Chisuzu,NA,2001-01-17,W,JPN
6054,GUNATHILAKE J.G.U.R.,NA,2001-01-17,W,SRI
7221,JAMBULLIYE GAMLADDALAGE Upamalika R.G.,NA,2001-01-17,W,SRI
10703,MILDZIKHAVA Valeryia,NA,2001-01-17,W,BLR
869,ALMARZOUQ Abdullah Bassam A,NA,2001-01-18,M,KSA
1169,ANDREWS-NAHU Kanah Shenelle,NA,2001-01-18,W,NZL
12438,PANG Un Chol,NA,2001-01-19,M,PRK
11958,OCHOA INSFRAN Regina Maria Paula,NA,2001-01-19,W,ARG
12532,PARK Subin,NA,2001-01-19,W,KOR
14673,SCHRIJVER Athena Stephanie Jewel,NA,2001-01-19,W,USA
813,ALIYEV Fugan,NA,2001-01-20,M,AZE
16967,VERDE CHACON Adrian Armando,NA,2001-01-20,M,MEX
6334,HASAN Mary,NA,2001-01-20,W,SYR
11706,NGUYEN Van Lanh,NA,2001-01-21,M,VIE
4868,EZZOHARI Badreddine,NA,2001-01-22,M,MAR
12122,OPEKUNOVA Iuliana,NA,2001-01-22,W,RUS
5124,FIIALKO Andrii,NA,2001-01-23,M,UKR
15791,SVEZAS Lukas,NA,2001-01-23,M,LTU
182,ABU HAMED Abdelmalek Ali Abdullah,NA,2001-01-24,M,LBA
8417,KOCHETOV Makariy,NA,2001-01-24,M,FRA
12295,OZBEK M. Furkan,NA,2001-01-24,M,TUR
12296,OZBEK Muhammed Furkan,NA,2001-01-24,M,TUR
16933,VELAZCO CASTELLANOS Diego Jabel,NA,2001-01-24,M,PER
11702,NGUYEN Thu Huong,NA,2001-01-24,W,VIE
17833,ZAGORAC Radmila,NA,2001-01-24,W,SRB
5255,FRIEDRICH Raphael,NA,2001-01-25,M,GER
13665,RI Ryong Hyon,NA,2001-01-25,M,PRK
9177,LENT Ketty,NA,2001-01-25,W,MRI
2213,BI Hanqi,NA,2001-01-26,M,CHN
12044,OLARU Raluca-Andreea,NA,2001-01-26,W,ROU
16200,THORNTON Alexandra Marie,NA,2001-01-26,W,USA
12691,PERALES GARCIA Jose David,NA,2001-01-27,M,ESP
5388,GAN Hongyan,NA,2001-01-27,W,CHN
4260,DING Fengshan,NA,2001-01-28,M,CHN
10135,MARINOV Vasil Kaloyanov,NA,2001-01-28,M,BUL
5213,FOTA Natalia,NA,2001-01-28,W,POL
15078,SI ALI Ahlem,NA,2001-01-28,W,ALG
7086,IORDANIDIS Georgios,NA,2001-01-30,M,GRE
9696,LULI Antonino,NA,2001-01-30,M,ALB
4269,DINH Thi Thu Uyen,NA,2001-01-30,W,VIE
6690,HOOD Chloe,NA,2001-01-30,W,GBR
9614,LOWIK Nikki Merel Elisabeth,NA,2001-01-30,W,NED
12283,OWAN Yumika,NA,2001-01-31,W,JPN
2528,BROAD Niamh,NA,2001-02-01,W,GBR
15404,SONG Kuk Hyang,NA,2001-02-01,W,PRK
11852,NTEP TJECK Steeve Loic,NA,2001-02-02,M,CMR
6356,HASHIMOTO Sumire,NA,2001-02-02,W,JPN
10024,MANION Lucy Anne,NA,2001-02-02,W,AUS
533,AL RADHI Hassan Asaad M,AL RADHI HASSAN ASAAD M,2001-02-03,M,KSA
946,ALRADHI Hassan Asaad M,NA,2001-02-03,M,KSA
13526,REDA HUSSAIN A Alrasheed,NA,2001-02-03,M,KSA
8898,LAHIKINA JONAH Willy Daudiaz,NA,2001-02-04,M,MAD
15308,SMITH Jerome Anthony,NA,2001-02-04,M,USA
894,ALMONTE Erika,NA,2001-02-05,W,DOM
8378,KMETO Petr,NA,2001-02-07,M,CZE
9635,LU Ming-Han,NA,2001-02-07,M,TPE
12174,ORSOS Richard,NA,2001-02-07,M,HUN
13537,REHAK Michal,NA,2001-02-07,M,SVK
15537,STASIK Martin Marek,NA,2001-02-07,M,POL
16701,USUGA Concepcion,NA,2001-02-07,W,COL
16702,USUGA CORREA Concepcion,NA,2001-02-07,W,COL
17199,WANG Luping,NA,2001-02-07,W,CHN
2001,BEDIAR Mohcen,NA,2001-02-09,M,ALG
2622,BURDSALL Shane Collin,NA,2001-02-09,M,USA
13425,RAMOS CAMPOVERDE Jhandry Fabricio,NA,2001-02-09,M,ECU
15865,TABATADZE Tornike,NA,2001-02-10,M,GEO
12247,OTOJONOVA Zukhra,NA,2001-02-10,W,UZB
8074,KHAPPAEV Magomet,NA,2001-02-11,M,RUS
14120,RUSTAMBAYEV Sherzad,NA,2001-02-11,M,TKM
5371,GALSTYAN Gor,NA,2001-02-12,M,ARM
13758,RIVERA John Paolo Jr,NA,2001-02-12,M,PHI
16912,VEGA PIE Veronica,NA,2001-02-12,W,DOM
13704,RIGLER Fanni,NA,2001-02-13,W,HUN
3389,CHOE Seung Hwan,NA,2001-02-14,M,KOR
3405,CHOI Seunghwan,NA,2001-02-14,M,KOR
6373,HASSANPOUR Feremi Reza,NA,2001-02-14,M,IRI
15905,TAJ Md Ashikur Rahman,NA,2001-02-14,M,BAN
1651,BABB Taylor Mai,NA,2001-02-14,W,USA
11605,NEIRA Anahis,NA,2001-02-14,W,CHI
512,AL ISMAEL Ameen Zaki J,NA,2001-02-15,M,KSA
3470,CHUC PECH Alejandro,NA,2001-02-16,M,MEX
17472,XAIYASIT Alisa,NA,2001-02-16,W,LAO
3181,CHEKHCHOUKH Ahmed,NA,2001-02-18,M,ALG
11793,NOG Ana,NA,2001-02-18,W,GUA
2714,CACENCU Rosson,NA,2001-02-19,M,AUS
1087,AMJAD Farhan,NA,2001-02-20,M,PAK
289,AGBA Ebelechukwu,NA,2001-02-20,W,NGR
1683,BAEZ Delvin,NA,2001-02-22,M,PUR
1685,BAEZ MOYENO Delvin Rocco,NA,2001-02-22,M,PUR
16914,VEGLIA Fabrizio,NA,2001-02-22,M,ITA
3526,CIRIKISUVA Ulamila Ceva Lyvon,NA,2001-02-22,W,FIJ
16625,ULLOA Coral,NA,2001-02-22,W,DOM
12883,PINEDA CAMARGO Emir Rigoberto,NA,2001-02-23,M,MEX
13629,REYIMBAYEV Jasurbek,NA,2001-02-23,M,TKM
15845,SZOKOLAI Laszlo Adam,NA,2001-02-23,M,HUN
5887,GREFA Neyser,NA,2001-02-24,M,ECU
5889,GREFA VARGAS Neiser Javier,NA,2001-02-24,M,ECU
12433,PANDOO Dinesh Jevin,NA,2001-02-25,M,MRI
11042,MORAES REBOLLO Joaquin,NA,2001-02-26,M,URU
649,ALBAHRANI Hassan Ali A,NA,2001-02-27,M,KSA
6851,HUANG Yudi,NA,2001-02-27,M,CHN
7542,JUMAYEV Reyimbergen,NA,2001-02-27,M,TKM
11988,OGARCUTA Petrica Cornel,NA,2001-02-27,M,ROU
15143,SIMARD Youri,NA,2001-03-01,M,CAN
67,ABDELHAY Mohamed,NA,2001-03-03,M,EGY
4000,DE LA PAZ Omar,NA,2001-03-04,M,DOM
5065,FERNANDEZ INFANTE Jaime,NA,2001-03-04,M,ESP
8420,KOCHKAROV Kurvanzhan,NA,2001-03-05,M,KGZ
13084,PRADEEP Kumar Yadav,NA,2001-03-05,M,IND
12162,ORLOVA Viktoriia,NA,2001-03-05,W,RUS
6220,HAMMELL Matthew Wright Sean,NA,2001-03-06,M,USA
12800,PETROVICH Sergey,NA,2001-03-06,M,KAZ
7023,ILLES Dora Lilla,NA,2001-03-06,W,HUN
4521,DZEMIDAVETS Liubou,NA,2001-03-07,W,BLR
17872,ZANDI Alireza,NA,2001-03-09,M,IRI
8308,KIREVA Maria Magdalena,NA,2001-03-09,W,BUL
8309,KIREVA Maria-Magdalena Kirilova,NA,2001-03-09,W,BUL
8496,KONI Desjana,NA,2001-03-09,W,ALB
12656,PENA Deisi,NA,2001-03-09,W,VEN
17399,WOLK Wiktoria Krystyna,NA,2001-03-10,W,POL
2405,BORREGO PALACIOS Irene Esmeralda,NA,2001-03-11,W,MEX
17034,VILLAR MANJARRES Estiven Jose,NA,2001-03-12,M,COL
9647,LU Zhuofan,NA,2001-03-12,W,CHN
4225,DIBOTI Kaitly Lea-Odile,NA,2001-03-13,W,FRA
14095,RUIZ Maria,NA,2001-03-13,W,PAN
12256,OU Tse-Lung,NA,2001-03-15,M,TPE
9934,MALDONADO ECHEVARRIA Elaisa Enid,NA,2001-03-15,W,PUR
1713,BAHROUN Mahmoud Abdulrraziq Ali,NA,2001-03-16,M,LBA
17673,YERGENBAY Yerassyl,NA,2001-03-16,M,KAZ
2709,CABRERA HERNANDEZ Amisadai Anayeth,NA,2001-03-16,W,MEX
16902,VEA Kilisitina,NA,2001-03-16,W,NIU
141,ABDURAKHMONOVA Zarnigor,NA,2001-03-17,W,UZB
2946,CASADEVALL Maria Luz,NA,2001-03-17,W,ARG
9668,LUDWIG Erik,NA,2001-03-18,M,GER
10212,MARTINEZ LOPEZ Juan Camilo,NA,2001-03-18,M,COL
11798,NOH Jiyoung,NA,2001-03-18,W,KOR
7441,JOHANSSON Roy Carl Johan,NA,2001-03-19,M,NZL
13278,QUIROZ RIQUELME Maximo Josue,NA,2001-03-19,M,CHI
2550,BROWN Peyton Taylor,NA,2001-03-19,W,USA
16677,URRIETA CAICEDO Natalia,NA,2001-03-19,W,COL
17882,ZAPATA PRIETO Camilo Esteban,NA,2001-03-20,M,CHI
2911,CARO RIVERA Koral Del Mar,NA,2001-03-21,W,PUR
10818,MIZUGUCHI Masaki,NA,2001-03-22,M,JPN
2509,BRICHE Mohamed Elamine,NA,2001-03-23,M,ALG
8068,KHAN Komal,NA,2001-03-23,W,IND
8507,KONOTOP Kamila,NA,2001-03-23,W,UKR
14291,SAKSHI PRAKASH MASKE,NA,2001-03-23,W,IND
4691,ELWELL Ethan,NA,2001-03-24,M,GUM
2356,BONCIK Bartosz Kacper,NA,2001-03-25,M,POL
4736,EPHAM Quasar Khanam,NA,2001-03-25,W,IND
13327,RAHMOUNI Chaima,NA,2001-03-25,W,TUN
824,ALJALI Aboubakr,NA,2001-03-26,M,LBA
5466,GARI Hitolo Grace,NA,2001-03-26,W,PNG
13999,ROSE Chakira Mary,NA,2001-03-26,W,SEY
7705,KANG Minu,NA,2001-03-27,M,KOR
8276,KIM Yushin,NA,2001-03-27,M,KOR
3190,CHEN Chia-Lung,NA,2001-03-28,M,TPE
5010,FEKECS Ervin,NA,2001-03-28,M,HUN
5089,FERREIRA DIAZ Angelo,NA,2001-03-28,M,CHI
13685,RICHARDS Joel,NA,2001-03-28,M,AUS
2242,BILLEN Jeenat,NA,2001-03-28,W,CAN
10098,MARETA Maria,NA,2001-03-30,W,FIJ
1732,BAJURALALAGE Kasun Dananjaya B.,NA,2001-03-31,M,SRI
5169,FLORES CONCHA Cesar Fabrizzio,NA,2001-03-31,M,PER
10680,MIHALESCU Florin,NA,2001-03-31,M,ROU
4796,ESCOBAR JELDRES Adriana Belen,NA,2001-03-31,W,CHI
11170,MOYENGWA Magdeline,NA,2001-03-31,W,BOT
3850,DANCIU Emanuel-Marian,NA,2001-04-01,M,ROU
6900,HUSEYNOV Elmaddin,NA,2001-04-01,M,AZE
17851,ZAKHUMA,NA,2001-04-01,M,IND
15937,TALAIBEK UULU Temirlan,NA,2001-04-02,M,KGZ
5380,GAMA Alexia Mariah,NA,2001-04-02,W,USA
9711,LUO Shifang,NA,2001-04-02,W,CHN
4219,DIAZ Pedro,NA,2001-04-03,M,VEN
5935,GRISCENKO Artjoms,NA,2001-04-03,M,LAT
10381,MAZZA Fernando David,NA,2001-04-03,M,ARG
4897,FAKHRZADE Abbas,NA,2001-04-04,M,IRI
4898,FAKHRZARE Abbas,NA,2001-04-04,M,IRI
5111,FICCO Cristiano Giuseppe,NA,2001-04-05,M,ITA
6349,HASANZADE Hasanbay,NA,2001-04-05,M,AZE
6894,HURTADO OSPINO Harrinson Camilo,NA,2001-04-05,M,COL
11168,MOYA MENA Antonina,NA,2001-04-05,W,COL
8915,LAI Yung-Chieh,NA,2001-04-06,M,TPE
9270,LI Yi-Jou,NA,2001-04-06,W,TPE
15041,SHORT III Stephen Jay,NA,2001-04-07,M,USA
16450,TSAI Ching-Hua,NA,2001-04-07,M,TPE
777,ALI Mohamed Abdelrahman,NA,2001-04-08,M,EGY
15610,STOYANOVA Tsvetelina Atanasova,STOYANOVA Tsvetelina,2001-04-08,W,BUL
13510,RAZAFINAMBININTSOA Odilon,NA,2001-04-09,M,MAD
2944,CASADEVALL Luz,NA,2001-04-09,W,ARG
5560,GERZEL Ludmila Yasmin,NA,2001-04-09,W,ARG
8298,KINTOKI Claire,NA,2001-04-09,W,PLW
10563,MENDOZA Martina,NA,2001-04-09,W,ARG
7234,JANG Hyejun,NA,2001-04-11,M,KOR
11918,NYONG Unwana Peter,NA,2001-04-11,M,NGR
2431,BOUHI Soufiane,NA,2001-04-12,M,MAR
15601,STONKUS Karolis,NA,2001-04-12,M,LTU
17470,WYKRET Tomas,NA,2001-04-13,M,CZE
7407,JIMENEZ CANO Adrian,NA,2001-04-14,M,ESP
7707,KANG Sung Lim,NA,2001-04-14,M,KOR
1565,AVELINO DISHMEY Dahiana,NA,2001-04-14,W,DOM
6298,HARIROH Siti Nafisatul,NA,2001-04-14,W,INA
8060,KHAMHAENG Supatchanin,NA,2001-04-14,W,THA
11397,"NAFISATUL HARIROH Siti",NA,2001-04-14,W,INA
13302,RADJAPOV Alisher,NA,2001-04-15,M,UZB
9089,LEE Hwajin,NA,2001-04-15,W,KOR
14420,SANCHEZ Liliana,NA,2001-04-15,W,DOM
6795,HSU Chi-Chuan,NA,2001-04-16,M,TPE
6058,GUNES Melisa,NA,2001-04-16,W,TUR
12095,OMAROVA Aisha,NA,2001-04-16,W,KAZ
14704,SEBAPADI Nicole Etsanang,NA,2001-04-16,W,BOT
9545,LOPEZ CUELLO Yeison Adolfo,NA,2001-04-17,M,COL
13523,RECIO Leandro,NA,2001-04-17,M,DOM
13489,RATSIDIARINAMBININA Fitiavantsoa,NA,2001-04-18,M,MAD
9797,MADANAMOOTHOO Jack Dorian,NA,2001-04-19,M,MRI
16562,TURSUNBEKOV Adil,NA,2001-04-19,M,KGZ
2810,CAMERON Georgia Grace,CAMERON Georgia,2001-04-19,W,CAN
15418,SORENSEN Sandra,NA,2001-04-19,W,DEN
6055,GUNAY Melihcan,NA,2001-04-20,M,TUR
